Term,Overlap,Adjusted.P.value,Odds.Ratio,Combined.Score,Genes,ko_symbol,type,gene_number,db
DNA Damage Response (GO:0006974),66/384,8.591018376775475e-6,2.3545958654428443,43.56502959323561,TOP2A;MUS81;ATF2;SMARCAL1;FMR1;NUDT1;SMC5;ENDOV;STK11;HERC2;CHEK2;TLK2;POLI;KMT5B;TRAPPC13;PARP2;KMT5C;DDX11;USP3;METTL3;ATRX;RECQL;PPP4R3A;VRK1;CSNK1E;SIRT7;SPIDR;REXO4;FOXP1;DDB1;IRF3;MSH3;WAC;TIMELESS;USP16;STXBP4;BRAT1;HTRA2;PDS5B;BCLAF1;APBB1;MAP2K6;MUTYH;ZRANB3;UVRAG;SLF1;CBX5;UBE2B;MGMT;FANCL;XRCC3;CBX1;FANCA;FANCC;USP28;FANCG;PML;TICRR;SETX;RAD50;PWWP3A;ERCC8;MMS19;NRDE2;RAD18;RAD9A,Cd2bp2,rmats,1655,GO_Biological_Process_2023
Chromatin Remodeling (GO:0006338),46/228,8.864217694189772e-6,2.853106495741673,52.06256615827558,KDM5A;SUV39H2;HDAC5;INO80E;KDM5C;USP15;HP1BP3;CHD6;IWS1;PRIMPOL;CECR2;TFPT;MTA1;RUVBL2;MIER1;PCGF1;SMARCAD1;BRD9;SUDS3;NFRKB;MTA3;BPTF;KDM6A;SRPK2;PBRM1;CHTOP;KDM4B;PHC1;KDM4C;SETDB1;KDM2B;PARP2;PCGF2;USP3;ACTR5;ATRX;SIRT7;ARID1A;ARID1B;SIRT2;HCFC1;TADA2A;MTF2;WAC;HNRNPC;BCOR,Cd2bp2,rmats,1655,GO_Biological_Process_2023
Histone Modification (GO:0016570),23/81,5.943902219301387e-5,4.443468982420554,71.81724445299372,HDAC5;HDAC3;UBE2B;USP3;JADE1;MSL3;SIRT2;ING4;PHF20L1;MTA1;MRGBP;TADA2A;RUVBL2;MIER1;TADA3;KAT7;BRD8;DMAP1;SUDS3;TBL1X;ATXN7L3;MTA3;KAT14,Cd2bp2,rmats,1655,GO_Biological_Process_2023
Regulation Of RNA Splicing (GO:0043484),26/102,8.341636001898124e-5,3.836661174113922,60.118113882136385,YTHDC1;CELF1;U2AF2;CCNL2;RBM12;ATXN7L3;SRPK2;ZC3H10;RBM39;MBNL1;TIA1;LARP7;RRP1B;CLK4;PTBP2;JMJD6;SRRM1;CLK2;SRPK1;PTBP3;CLK1;SETX;HNRNPH1;ESRP1;TADA3;TMBIM6,Cd2bp2,rmats,1655,GO_Biological_Process_2023
Protein Transport (GO:0015031),52/313,4.613315956449865e-4,2.247624783989789,31.07471426346377,TFRC;PDCD6;ARHGAP1;GCC2;MIA3;RAB22A;AP4M1;GOLGA4;HERC2;DENND10;ARFIP2;TLK1;ARFIP1;TMED1;RAB8B;ANK3;FAM91A1;SCAMP3;PREPL;RAB34;RABL3;PICK1;PREB;ARHGEF2;SLU7;PHAF1;MACF1;RAB5C;STX16;STXBP2;SEL1L;ARFRP1;KIF3A;SNX9;STX3;RAB6A;SEC31A;CTSA;ACD;SYNRG;ASPSCR1;MCOLN1;SEC23IP;IFT22;RAB13;CHMP2A;RAB3GAP2;COPG2;VIPAS39;COPG1;VPS45;MON1A,Cd2bp2,rmats,1655,GO_Biological_Process_2023
Vesicle-Mediated Transport (GO:0016192),63/411,5.121018220133044e-4,2.0465311471148846,27.68081390700076,USP6NL;DENND1C;ITSN1;ARHGAP1;MIA3;PIK3C2A;CLINT1;RAB22A;AP4M1;GOLGA4;CPNE1;VPS39;WASHC3;AKTIP;TSC2;SCRIB;CSNK1D;EPS15L1;CSNK1E;RBSN;EPN1;EPN2;BIN3;RABEP1;BIN1;RAB34;DNAJC5;KXD1;RIN3;EXOC5;CHMP7;CSNK1G2;BECN1;RAB5C;TSG101;STX16;GOSR2;STXBP2;AP3M1;CECR2;HMGXB4;AP5M1;SNX9;STX3;ATP9B;EPS15;AP1M2;VPS16;UVRAG;RAB4A;EXOC6B;AP4B1;BLTP1;HOOK2;ALMS1;RAB13;OCIAD1;CHMP2A;SPIRE1;VIPAS39;VPS45;OSBPL1A;PICALM,Cd2bp2,rmats,1655,GO_Biological_Process_2023
Histone H4 Acetylation (GO:0043967),14/39,5.121018220133044e-4,6.251797684338817,84.30705011853058,NAA40;JADE1;MSL3;HCFC1;MSL1;ING4;MRGBP;KANSL1;RUVBL2;KANSL3;KAT7;BRD8;DMAP1;OGT,Cd2bp2,rmats,1655,GO_Biological_Process_2023
Regulation Of Organelle Organization (GO:0033043),24/100,5.121018220133044e-4,3.537190616025041,47.407971821492545,USP6NL;SLC30A9;INO80E;ACTR5;SIRT7;MFF;RBSN;PTK2;PARL;CAMSAP3;SYDE1;CLN3;TFPT;MAVS;RHOT1;PDCD10;TMEM33;RUVBL2;AKAP9;PREB;NF2;DNM1L;NFRKB;MARK2,Cd2bp2,rmats,1655,GO_Biological_Process_2023
Protein Autoubiquitination (GO:0051865),19/71,0.0010166241680696706,4.085562817378221,51.600610606183274,RNF10;RNF13;UBE2B;UBE3A;TRAF2;BRCA2;RNFT1;RNF146;ITCH;TRIM68;MDM2;MARCHF7;ERCC8;RNF181;TRIM37;RNF141;RNF185;TRIM11;RAD18,Cd2bp2,rmats,1655,GO_Biological_Process_2023
Protein Modification Process (GO:0036211),94/711,0.0010323327021472082,1.7302128357647977,21.687546740559085,SETD3;PTPRS;GPAA1;GMFG;PDCD6;ARAF;JADE1;ILK;PLOD2;NAGPA;CDC14B;DCAF1;IKBKB;ING4;PPP1CC;STK11;PPP4R1;PPP4R2;CHEK2;TLK2;TLK1;KAT7;BTRC;ILKAP;DSP;JMJD4;PPP1R12A;TBP;CHUK;STRADA;FBXW11;DAPK2;STRADB;MINK1;PPP2R5B;ALG3;ADAM10;VRK1;CSNK1D;PPP4R3A;CSNK1E;PPP2R5C;JMJD7;ATG13;PRKAB1;RABGGTA;FBXW2;ILF3;MELK;CREB1;PIGK;PICK1;ATG4B;BIRC6;SIK2;CSNK1G2;BECN1;PPM1M;ROCK2;FUT10;PRKCZ;PORCN;IRAK1;STK38;RCE1;MAP4K5;MARK3;MARK2;ST3GAL3;MAP4K4;PAK4;B3GALNT2;PLK4;SRPK2;UBE2F;UVRAG;LIMK2;PTPN11;PTPN13;CDK11B;PTK2;HIPK2;SRPK1;CLK2;SSH1;BCKDK;CDK8;STK25;ATG16L1;STK26;COQ8B;MAN2B1;TAF2;MAP3K12,Cd2bp2,rmats,1655,GO_Biological_Process_2023
protein-DNA Complex Organization (GO:0071824),17/60,0.0012183918845621933,4.417383649941789,54.310818740845384,SUV39H2;HDAC5;HDAC3;CBX5;HDAC10;ATRX;CBX1;EHMT1;LRWD1;M1AP;HIRIP3;ZZZ3;MTF2;PWWP3A;TCF4;HMGN2;EZH2,Cd2bp2,rmats,1655,GO_Biological_Process_2023
Golgi Vesicle Transport (GO:0048193),36/197,0.0012616062123812202,2.511419133810841,30.61657648225217,PDCD6;GOSR2;GCC2;MIA3;AP4M1;GOLGA4;TRAPPC11;TBC1D14;TMED1;TRAPPC13;RAB6A;ATP9B;SEC31A;RAB8B;UVRAG;SEC16A;COG2;TRAPPC8;RBSN;SCAMP3;TAPBP;RINT1;RP2;SGSM2;RAB13;PICK1;TRIP11;SPIRE1;PREB;HYOU1;COPG2;EXOC5;COPG1;ERGIC2;SEC24C;COPE,Cd2bp2,rmats,1655,GO_Biological_Process_2023
Spindle Assembly (GO:0051225),20/81,0.0015395882168134389,3.666516268110493,43.53561017887042,HDAC3;ABRAXAS1;TUBGCP2;SPICE1;CSNK1D;HAUS6;HAUS5;WRAP73;STAG1;NCOR1;STAG2;HAUS8;KIFC1;CHEK2;TUBGCP5;TUBGCP4;LSM14A;CLASP1;CCDC61;CLASP2,Cd2bp2,rmats,1655,GO_Biological_Process_2023
Regulation Of Embryonic Development (GO:0045995),17/62,0.0015395882168134389,4.22059422059422,49.83193161335073,UTP25;INO80E;ACTR5;EHMT1;TLE6;BAG6;TFPT;RPS6KA6;TADA2A;ZZZ3;RACGAP1;RUVBL2;TADA3;NFRKB;CLASP1;KAT14;CLASP2,Cd2bp2,rmats,1655,GO_Biological_Process_2023
Regulation Of DNA Replication (GO:0006275),19/75,0.0015395882168134389,3.7929073524275236,44.5792031351095,ANKRD17;CTC1;USP37;INO80E;ESCO1;ATAD5;BRPF3;EHMT2;ACTR5;JADE1;TERF1;GTPBP4;WAPL;ORC5;TFPT;CCDC88A;RUVBL2;KAT7;NFRKB,Cd2bp2,rmats,1655,GO_Biological_Process_2023
Protein Ubiquitination (GO:0016567),63/434,0.0015395882168134389,1.9172039442495497,22.44186511044287,RNF10;RNF13;RNF14;FBXO25;UBE3A;ARRB2;BRCA2;HERC2;TRIM68;ARIH2;TRIM26;BTRC;RNF111;ATG3;RNF44;FBXW5;FBXW11;TRAF2;DDB1;TRAF7;BIRC6;RBCK1;CBLL1;BIRC2;TRIM11;ANAPC16;UBA6;PELI2;MYCBP2;AMBRA1;KLHL13;UBE2J2;RNFT1;TNKS2;ZSWIM8;MARCHF8;MARCHF7;HACE1;UBE2B;FANCL;SMURF1;FANCA;HUWE1;WWP1;FANCC;FANCE;FANCG;CHFR;RNF146;UBE2W;ITCH;TRIM39;MDM2;RNF181;ERCC8;TRIM37;FBXL5;RNF141;RNF185;UBE2K;DZIP3;RAD18;TRIM33,Cd2bp2,rmats,1655,GO_Biological_Process_2023
Regulation Of DNA Metabolic Process (GO:0051052),26/124,0.0015395882168134389,2.971786873128625,34.78219532563113,ANKRD17;INO80E;USP37;EHMT2;JADE1;SMC5;ORC5;ING4;TFPT;RUVBL2;UIMC1;SMARCAD1;KAT7;ATXN7L3;NFRKB;SLF1;ESCO1;ACTR5;NSMCE2;THOC1;YLPM1;SIRT7;TERF2;CCDC88A;TADA3;TAF2,Cd2bp2,rmats,1655,GO_Biological_Process_2023
Mitotic Sister Chromatid Segregation (GO:0000070),24/111,0.001865461320023466,3.0880991141461767,35.399966038376924,BECN1;ABRAXAS1;NCAPG2;MIS12;SPICE1;WAPL;EML3;EML4;WRAP73;STAG1;STAG2;PSRC1;ESPL1;KIFC1;CENPI;CHEK2;CHMP2A;LSM14A;CHMP7;CEP55;DLGAP5;CLASP1;CCDC61;CLASP2,Cd2bp2,rmats,1655,GO_Biological_Process_2023
Regulation Of mRNA Processing (GO:0050684),12/35,0.002311192325617848,5.818201063801635,65.17884222908496,SRPK2;RBM39;TIA1;SLTM;YTHDC1;SAFB2;LARP7;CDK11B;IWS1;JMJD6;SRPK1;SRRM1,Cd2bp2,rmats,1655,GO_Biological_Process_2023
RNA Processing (GO:0006396),33/183,0.0026663665263152374,2.4678791615289764,27.184112316111076,TUT7;PDCD7;CELF1;GEMIN2;FASTKD3;RNPC3;TENT4B;M1AP;RSRC1;U2AF2;EXOSC2;DDX17;SRPK2;RBM39;MBNL1;RBPMS;PABPC4;METTL3;THOC1;LSM5;SRRM1;SRPK1;SETX;LSM6;HNRNPH1;HNRNPA2B1;RBMS1;RNPS1;CDK12;HNRNPC;NRDE2;TARDBP;SLU7,Cd2bp2,rmats,1655,GO_Biological_Process_2023
Negative Regulation Of Translation (GO:0017148),23/107,0.002729511948602659,3.06374737394958,33.53682265348972,TIA1;YTHDF2;YTHDF3;CELF1;ROCK2;FMR1;METTL3;TSC1;CNOT10;PUM1;TYMS;GIGYF2;EIF4ENIF1;ILF3;METTL14;UNK;CNOT1;SERBP1;IGF2BP1;EIF4E2;LSM14A;GAPDH;EIF4G1,Cd2bp2,rmats,1655,GO_Biological_Process_2023
Proteasome-Mediated Ubiquitin-Dependent Protein Catabolic Process (GO:0043161),49/319,0.002729511948602659,2.042514182925142,22.280528644940755,RNF10;FAF2;ZFAND2B;ARRB2;CDC27;BTRC;FBXW5;FBXW11;FBXO17;ARMC8;PPP2R5C;SIRT2;DDB1;PLAA;RBCK1;BIRC2;ANAPC16;PSMD13;SEL1L;AMBRA1;UBE2J2;BAG6;RMND5B;AMN1;SHARPIN;MTA1;ZSWIM8;TBL1X;ASCC3;RFFL;ANKZF1;KLHDC10;UBE2B;RHBDD2;SMURF1;WWP1;ERLIN2;PML;FBXL12;SPSB3;UBE2W;ITCH;JKAMP;MDM2;ERCC8;FBXL5;RNF185;UBE2K;FBXL6,Cd2bp2,rmats,1655,GO_Biological_Process_2023
DNA-templated DNA Replication Maintenance Of Fidelity (GO:0045005),13/43,0.00391422294882629,4.833434835566383,50.66091563892226,MUS81;ZRANB3;SMARCAL1;CENPX;FANCM;DDX11;ATRX;DONSON;THOC1;PRIMPOL;CAMSAP3;TIMELESS;POLE,Cd2bp2,rmats,1655,GO_Biological_Process_2023
Protein Localization (GO:0008104),52/351,0.00391422294882629,1.9578507689386748,20.500515923376334,CCDC120;PDCD6;ITSN1;RAB22A;AP4M1;HERC2;SH3PXD2B;ARFIP2;TLK1;ARFIP1;TMED1;USP4;AKTIP;TSC2;ANK3;FAM91A1;ATG13;BIN3;RRAGB;PEX5;RABL3;PICK1;ATG4B;ARHGEF2;SLU7;RAB5C;STX16;STXBP2;ARFRP1;KIF3A;NPHP1;MFN2;SNX9;DMD;STX3;RAB6A;SEC31A;CTSA;ACD;STK11IP;SMURF1;SYNRG;ASPSCR1;NBEAL1;AP4B1;SEC23IP;IFT22;HOOK2;CROCC;RAB3GAP2;VIPAS39;VPS45,Cd2bp2,rmats,1655,GO_Biological_Process_2023
Organelle Organization (GO:0006996),59/418,0.0048443130995996396,1.8520779665040037,18.930778765841534,USP6NL;ABCD4;PI4K2B;FAF2;MIA3;GABPB1;SMPD4;ZMYM4;TRAPPC11;TMED1;DNM1L;CEP55;COG2;CSNK1D;PRPF40A;PEX1;CFAP410;GAK;TMEM135;HAX1;BIN1;RAB34;PEX6;CHMP7;TAFAZZIN;TOR1AIP2;FGD1;CAMSAP1;CECR2;RHOT1;KIF3A;MICAL1;DYM;PACSIN3;EPS15;CLASP1;SEC31A;PAK4;CLASP2;CENPT;HACE1;YTHDF2;YTHDF3;ATP8B2;MTX1;NAA10;MTX2;SEC16A;TRAPPC8;TOR1B;MCOLN1;FANCG;TJAP1;FMNL3;SEC23IP;ADCK1;GOLGB1;CHMP2A;TRIP11,Cd2bp2,rmats,1655,GO_Biological_Process_2023
Regulation Of Cilium Assembly (GO:1902017),17/71,0.006563539401369203,3.515432098765432,34.74145677547407,USP6NL;ATG3;TBC1D19;RABGAP1;TBC1D9B;LIMK2;CEP120;DYNLT2B;TCHP;CCDC88A;ODF2L;CROCC;TBC1D14;ENTR1;TBC1D17;TBC1D22A;TBC1D22B,Cd2bp2,rmats,1655,GO_Biological_Process_2023
Mitotic Recombination (GO:0006312),7/14,0.0066448224568506084,11.12742718446602,109.45323611220071,RAD52;RAD50;MSH3;NSMCE2;XRCC3;SMC5;RAD54B,Cd2bp2,rmats,1655,GO_Biological_Process_2023
Positive Regulation Of Telomere Maintenance (GO:0032206),14/52,0.006783758217290567,4.110106161198242,40.050540018196706,INO80E;ACTR5;ATRX;TERF1;TERF2;PML;GNL3;TFPT;RAD50;TNKS2;TNIP1;RUVBL2;HNRNPA2B1;NFRKB,Cd2bp2,rmats,1655,GO_Biological_Process_2023
Regulation Of Cell Cycle (GO:0051726),45/298,0.006783758217290567,1.9987233938084599,19.427697198741853,ANKRD17;CDC123;INO80E;ANAPC16;JADE1;HTRA2;FOXM1;ING4;TFPT;STK11;RUVBL2;CDC27;KAT7;E4F1;RPRD1B;CCNL2;BRD8;DMAP1;NFRKB;KAT14;DLGAP5;MAP2K6;SRPK2;NEK9;ZBTB17;ACTR5;METTL3;TSC2;TSC1;PUM1;CDK11B;SIRT2;HCFC1;GADD45G;HIPK2;TADA2A;ZZZ3;MRGBP;BIN1;TADA3;MDM2;NF2;TARDBP;FGFR2;BIRC2,Cd2bp2,rmats,1655,GO_Biological_Process_2023
Intracellular Protein Transport (GO:0006886),48/325,0.006783758217290567,1.948299295276307,18.9006934885061,RPAIN;RAB5C;TSG101;NUP188;STX16;FUT10;PDCD6;STXBP2;RAB22A;AP4M1;ARFRP1;EIF4ENIF1;HERC2;ARFIP2;TLK1;ARFIP1;HOMER3;SNX9;TMED1;STX3;RAB6A;TNPO2;AP1M2;SEC31A;CTSA;ACD;STRADA;SMURF1;SYNRG;STRADB;SEC16A;RANBP17;ASPSCR1;HPS4;TSC2;FAM91A1;AP4B1;CAMSAP3;SEC23IP;IFT22;RABL3;PICK1;RAB3GAP2;PREB;VIPAS39;ARHGEF2;VPS45;SLU7,Cd2bp2,rmats,1655,GO_Biological_Process_2023
Protein Deacetylation (GO:0006476),12/40,0.006783758217290567,4.7779323537083735,46.30050890724119,HDAC5;HDAC3;MTA1;HDAC10;MIER1;MSL3;SUDS3;TBL1X;SIRT7;MTA3;SIRT2;SIRT3,Cd2bp2,rmats,1655,GO_Biological_Process_2023
Regulation Of Multicellular Organismal Development (GO:2000026),15/59,0.007094039482982298,3.8042544345898004,36.58467595007177,BRD1;INO80E;BRPF3;ACTR5;EHMT1;BLTP1;BAG6;TFPT;TADA2A;ZZZ3;RACGAP1;RUVBL2;TADA3;NFRKB;KAT14,Cd2bp2,rmats,1655,GO_Biological_Process_2023
Golgi To Plasma Membrane Transport (GO:0006893),13/47,0.007952045056562012,4.263864010890592,40.28087428040155,MACF1;SEC16A;EXOC6B;GCC2;ANK3;ARFRP1;GOLGA4;PREPL;RABEP1;RAB34;EXOC5;PHAF1;LLGL1,Cd2bp2,rmats,1655,GO_Biological_Process_2023
Protein Monoubiquitination (GO:0006513),13/47,0.007952045056562012,4.263864010890592,40.28087428040155,RNF10;FANCL;FANCA;HUWE1;FANCC;FANCE;FANCG;UBE2W;ITCH;WAC;MARCHF7;TRIM37;RAD18,Cd2bp2,rmats,1655,GO_Biological_Process_2023
Regulation Of mRNA Stability (GO:0043488),17/74,0.008748414748830853,3.3298631193368036,31.050719794530973,YTHDF2;YTHDF3;CELF1;ROCK2;FASTKD3;FMR1;METTL3;CIRBP;PUM1;GIGYF2;PUM2;EIF4ENIF1;METTL14;SERBP1;IGF2BP1;NRDE2;ZC3H14,Cd2bp2,rmats,1655,GO_Biological_Process_2023
Positive Regulation Of DNA Repair (GO:0045739),19/89,0.00921878191787874,3.032003143555711,27.876813972573597,PBRM1;INO80E;SLF1;TMEM161A;HDAC10;MGMT;ACTR5;DDX11;FOXM1;ARID1A;ARID1B;SPIDR;TFPT;FAM168A;RUVBL2;UIMC1;TIMELESS;SPIRE1;NFRKB,Cd2bp2,rmats,1655,GO_Biological_Process_2023
Negative Regulation Of RNA Metabolic Process (GO:0051253),6/11,0.00921878191787874,13.346270466949667,122.64926237124145,ZC3H10;SHQ1;TMBIM6;NRDE2;PTBP2;PTBP3,Cd2bp2,rmats,1655,GO_Biological_Process_2023
Interstrand Cross-Link Repair (GO:0036297),11/36,0.00921878191787874,4.9031630170316305,44.97977157837704,DCLRE1A;CENPX;FANCM;FANCL;FANCD2;XRCC3;FANCA;FAAP24;FANCC;FANCE;FANCG,Cd2bp2,rmats,1655,GO_Biological_Process_2023
Protein Phosphorylation (GO:0006468),66/500,0.00921878191787874,1.7141552087653307,15.723037091797131,ATF2;GMFG;ILK;IKBKB;STK11;PPP4R1;CHEK2;STK16;TLK2;TLK1;ERC1;EPHB4;TBP;CHUK;STRADA;DAPK2;STRADB;MINK1;ADAM10;VRK1;CSNK1D;CSNK1E;ATG13;PRKAB1;ILF3;MELK;CREB1;PICK1;BIRC6;SIK2;CSNK1G2;CAMK1G;BECN1;USP15;CAB39;ROCK2;SRC;PRKCZ;IRAK1;STK38;MAP4K5;MARK3;MARK2;MAP4K4;PAK4;PLK4;SRPK2;UVRAG;LIMK2;CDC7;CLK4;CDK11B;PTK2;HIPK2;SRPK1;CLK2;BCKDK;CLK1;CDK8;STK25;STK26;COQ8B;CDK12;FGFR2;TAF2;MAP3K12,Cd2bp2,rmats,1655,GO_Biological_Process_2023
"mRNA Splicing, Via Spliceosome (GO:0000398)",34/211,0.01130289739921047,2.152929244345926,19.25821741602232,YTHDC1;GEMIN2;PPWD1;RBM4B;WDR83;RNPC3;CWC27;U2AF1L4;METTL14;RSRC1;U2AF2;RALY;DDX17;SRPK2;BUD31;METTL3;PRPF40B;PRPF40A;LSM5;DNAJC17;SRRM1;SRPK1;LSM2;HNRNPM;LSM7;LSM6;HNRNPH1;HNRNPA2B1;GEMIN5;RNPS1;HNRNPC;GEMIN8;PPIL3;SLU7,Cd2bp2,rmats,1655,GO_Biological_Process_2023
mRNA Destabilization (GO:0061157),12/43,0.011400564601563246,4.31484499244105,38.46050002762823,MOV10;METTL14;TUT7;YTHDF2;YTHDF3;CELF1;ROCK2;CNOT1;METTL3;PUM1;TARDBP;GIGYF2,Cd2bp2,rmats,1655,GO_Biological_Process_2023
Positive Regulation Of Double-Strand Break Repair (GO:2000781),18/84,0.012072302660770114,3.0453157105570057,26.901728721321575,PBRM1;SLF1;KMT5C;MGMT;DDX11;FOXM1;ARID1A;ARID1B;SPIDR;MRGBP;RUVBL2;TIMELESS;SPIRE1;KMT5B;MMS19;TRAPPC13;BRD8;DMAP1,Cd2bp2,rmats,1655,GO_Biological_Process_2023
Establishment Or Maintenance Of Apical/Basal Cell Polarity (GO:0035088),9/26,0.01230632570471895,5.894932456579229,51.83194607241418,PATJ;DLG1;DLG3;DLG5;SCRIB;PRKCZ;MARK2;LLGL1;PALS1,Cd2bp2,rmats,1655,GO_Biological_Process_2023
Mitotic Spindle Assembly (GO:0090307),12/44,0.013579929008667078,4.179777845404748,36.24971671968111,WRAP73;STAG1;STAG2;RACGAP1;ABRAXAS1;KIFC1;CHEK2;SPICE1;LSM14A;CLASP1;CCDC61;CLASP2,Cd2bp2,rmats,1655,GO_Biological_Process_2023
Endocytosis (GO:0006897),31/189,0.013988214796705825,2.1972508885701814,18.914313102247675,DENND1C;LMBR1L;PIK3C2A;CLINT1;RABEPK;RAB22A;AP3M1;CLN3;SNX9;ATP9B;EPS15;TSC2;CSNK1D;CSNK1E;EPS15L1;HSPG2;BLTP1;EPN1;JMJD6;EPN2;GAK;DAB2;BIN3;HOOK2;BIN1;RAB34;OCIAD1;RIN3;PI4KB;CSNK1G2;PICALM,Cd2bp2,rmats,1655,GO_Biological_Process_2023
Positive Regulation Of Translation (GO:0045727),21/108,0.013988214796705825,2.697125733338961,23.19891428601666,JMJD4;CDC123;USP16;YTHDF2;YTHDF3;POLDIP3;FMR1;FASTKD3;METTL3;RMND1;CIRBP;MPV17L2;YBX3;RCC1L;METTL14;PKM;RPUSD3;RPS6KB2;IGF2BP1;EIF4G3;OGT,Cd2bp2,rmats,1655,GO_Biological_Process_2023
Regulation Of Chromatin Organization (GO:1902275),9/27,0.015742401533195442,5.567132442284326,47.11465100494549,SETD5;KANSL1;KANSL3;TLK2;TLK1;MSL3;OGT;HCFC1;MSL1,Cd2bp2,rmats,1655,GO_Biological_Process_2023
Positive Regulation Of mRNA Catabolic Process (GO:0061014),12/45,0.015792823152111852,4.0528965860676145,34.206452115152246,EIF4ENIF1;MOV10;METTL14;YTHDF2;YTHDF3;CELF1;ROCK2;CNOT1;METTL3;PUM1;GTPBP1;GIGYF2,Cd2bp2,rmats,1655,GO_Biological_Process_2023
Internal Peptidyl-Lysine Acetylation (GO:0018393),11/39,0.016463902747647415,4.377107229753215,36.67564344209441,BAG6;ATAT1;PHF20L1;MRGBP;TADA2A;RUVBL2;TADA3;KAT7;BRD8;DMAP1;KAT14,Cd2bp2,rmats,1655,GO_Biological_Process_2023
Replication Fork Processing (GO:0031297),12/46,0.019027935373181728,3.9334789302209017,32.31424671735374,MUS81;ZRANB3;SMARCAL1;RAD50;CENPX;FANCM;DDX11;ATRX;DONSON;THOC1;BRCA2;PRIMPOL,Cd2bp2,rmats,1655,GO_Biological_Process_2023
Non-Membrane-Bounded Organelle Assembly (GO:0140694),24/135,0.019204581485345932,2.4172204086367177,19.788766613173376,CENPT;TIA1;HDAC3;YTHDF2;YTHDF3;TUBGCP2;FMR1;MIS12;CIRBP;PRRC2C;CSNK1D;HAUS6;HAUS5;ZFYVE1;EDC3;EIF4ENIF1;NCOR1;HAUS8;SH3PXD2B;TUBGCP5;TUBGCP4;LSM14A;DLGAP5;CCDC61,Cd2bp2,rmats,1655,GO_Biological_Process_2023
Protein-Containing Complex Assembly (GO:0065003),46/328,0.019204581485345932,1.8312285944752258,14.91125439299762,KMT2D;BECN1;CDC123;GPAA1;TUBGCP2;SRC;PDCD6;MIS12;OMA1;HIGD1A;PIK3C2A;SLC9A3R2;ZNHIT6;SH3PXD2B;HSF1;TRAPPC11;SNX9;DMD;DNM1L;EPS15;DLGAP5;CENPT;CARD10;UVRAG;DNAAF3;FANCA;CSNK1D;ANO6;FANCC;TRAPPC8;TRAF2;PML;TAPBP;GAK;FKBP1A;TIAM1;TFAP4;SHQ1;CHMP2A;MDM2;GEMIN5;PREB;TCF4;TUBGCP4;LLGL1;PICALM,Cd2bp2,rmats,1655,GO_Biological_Process_2023
Establishment Or Maintenance Of Epithelial Cell Apical/Basal Polarity (GO:0045197),11/40,0.019204581485345932,4.225941773638728,34.375329856228845,CAMSAP3;PATJ;DLG1;DLG3;DLG5;SCRIB;SYNE4;PRKCZ;MARK2;LLGL1;PALS1,Cd2bp2,rmats,1655,GO_Biological_Process_2023
Proteasomal Protein Catabolic Process (GO:0010498),34/220,0.019204581485345932,2.0477403434757515,16.65464555209326,PSMD13;ZFAND2B;SEL1L;ARRB2;AMBRA1;BAG6;RMND5B;SHARPIN;MTA1;ZSWIM8;TBL1X;BTRC;SOCS6;RFFL;FBXW5;UBE2B;FBXW11;SMURF1;WWP1;ARMC8;PPP2R5C;SIRT2;PML;DDB1;SPSB3;UBE2W;ITCH;MDM2;PLAA;ERCC8;RBCK1;RNF185;UBE2K;BIRC2,Cd2bp2,rmats,1655,GO_Biological_Process_2023
tRNA Modification (GO:0006400),15/67,0.01978074800882615,3.217577392120075,26.01807180828452,PUS3;AARS2;ANKRD16;OSGEPL1;TYW5;TPRKB;TRMT1;MTO1;OSGEP;TRIT1;DTWD2;DUS2;CTU2;PUSL1;DUS3L,Cd2bp2,rmats,1655,GO_Biological_Process_2023
Microtubule Nucleation (GO:0007020),8/23,0.02161033854186365,5.935640558591378,47.37040737944908,TUBGCP2;CENPJ;TUBGCP5;CSNK1D;TUBGCP4;CLASP1;CLASP2;NDEL1,Cd2bp2,rmats,1655,GO_Biological_Process_2023
Phosphatidylethanolamine Biosynthetic Process (GO:0006646),5/9,0.02273771711925686,13.89469696969697,109.94891497078497,SLC27A1;CHKB;PCYT2;CHKA;SELENOI,Cd2bp2,rmats,1655,GO_Biological_Process_2023
Endosomal Transport (GO:0016197),29/180,0.024106570457011724,2.1489618207440353,16.843614657454633,DENND1C;TMEM87B;STX16;ITSN1;ARHGAP1;GCC2;ARFRP1;AP5M1;DENND10;SNX9;ERC1;ENTR1;RAB6A;TBC1D17;EPS15;VPS39;PLEKHJ1;WASHC3;VPS16;ANKRD27;EPS15L1;PHETA1;RBSN;BLTP1;PREPL;ALMS1;RAB13;CHMP2A;PICALM,Cd2bp2,rmats,1655,GO_Biological_Process_2023
Histone Deacetylation (GO:0016575),10/36,0.030267293633533424,4.283142389525368,32.52695580613701,HDAC5;HDAC3;MTA1;MIER1;MSL3;SUDS3;TBL1X;SIRT7;MTA3;SIRT2,Cd2bp2,rmats,1655,GO_Biological_Process_2023
RNA Destabilization (GO:0050779),7/19,0.03159168344405793,6.489229368932039,48.7964446432853,METTL14;YTHDF2;YTHDF3;ROCK2;METTL3;PUM1;GIGYF2,Cd2bp2,rmats,1655,GO_Biological_Process_2023
