ko_symbol,event,database,term,overlap,adjusted_p_value,odds_ratio,combined_score,genes,gene_number
Rbm24,SE,GO_Cellular_Component_2023,H4 Histone Acetyltransferase Complex (GO:1902562),3/15,0.005578222123807772,23.6555023923445,180.46005416682297,KANSL1;PHF20;MSL2,212
Rbm24,SE,GO_Cellular_Component_2023,PRC1 Complex (GO:0035102),3/15,0.005578222123807772,23.6555023923445,180.46005416682297,RING1;PCGF5;PCGF2,212
Rbm24,SE,GO_Biological_Process_2023,Transcription By RNA Polymerase II (GO:0006366),9/192,0.006287736890362654,4.7496567875312925,40.08005824438275,MED1;TBP;CREB1;CCNT1;SRCAP;TAF8;GTF2H1;TAF2;MED7,212
Rbm24,SE,GO_Biological_Process_2023,Positive Regulation Of Telomere Maintenance (GO:0032206),5/52,0.006303831275518552,10.14544146366533,85.38563552057948,INO80E;ACTR5;PNKP;TERF2;UCHL5,212
Rbm24,SE,GO_Molecular_Function_2023,Protein Serine/Threonine Kinase Activator Activity (GO:0043539),5/56,0.006363350246487427,9.347826086956522,75.39353648241567,CCNT1;KAT5;CAB39L;STRADA;STRADB,212
Rbm24,SE,GO_Biological_Process_2023,Regulation Of Dosage Compensation By Inactivation Of X Chromosome (GO:1900095),3/12,0.006599505923354132,31.545454545454547,262.832129297743,KANSL1;PHF20;MSL2,212
Rbm24,SE,GO_Biological_Process_2023,Histone H4-K16 Acetylation (GO:0043984),3/12,0.006599505923354132,31.545454545454547,262.832129297743,KANSL1;PHF20;MSL2,212
Rbm24,SE,GO_Cellular_Component_2023,SAGA-type Complex (GO:0070461),4/38,0.007343390780005608,11.173076923076923,81.44177661317913,ZZZ3;TADA3;MAP3K7;TAF2,212
Rbm24,SE,GO_Cellular_Component_2023,Protein Kinase Complex (GO:1902911),3/17,0.007343390780005608,20.274094326725905,146.8354355833745,CAB39L;STRADA;STRADB,212
Rbm24,SE,GO_Biological_Process_2023,NIK/NF-kappaB Signaling (GO:0038061),4/32,0.009236739592753456,13.571428571428571,108.00982646099078,CARD10;CHUK;MAP3K7;BIRC2,212
Rbm24,SE,GO_Biological_Process_2023,Neural Tube Closure (GO:0001843),4/32,0.009236739592753456,13.571428571428571,108.00982646099078,KDM2B;IFT122;TSC2;SCRIB,212
Rbm24,SE,GO_Biological_Process_2023,Regulation Of Transcription By RNA Polymerase II (GO:0006357),38/2028,0.009383693125239064,1.9532258996130076,15.478955554044697,ATF2;SRCAP;CCNT1;PHF20;RBPJ;ING1;IKBKB;MED14;KAT5;MIER1;RBBP8;BRD8;BPTF;SMARCE1;MED1;SMARCC2;KDM2A;KDM2B;CHUK;PCGF5;BRPF3;PCGF2;RFXANK;MED7;GATAD2A;MAVS;DLG1;ZZZ3;CREB1;TFDP2;BIN1;CNOT2;TADA3;MDM2;MDM4;BCOR;RCOR2;TAF2,212
Rbm24,SE,GO_Biological_Process_2023,Histone H2A Monoubiquitination (GO:0035518),3/14,0.0097173744101254,25.807307525010874,202.4322534709355,RING1;PCGF5;PCGF2,212
Rbm24,SE,GO_Biological_Process_2023,Positive Regulation Of Telomere Maintenance In Response To DNA Damage (GO:1904507),3/14,0.0097173744101254,25.807307525010874,202.4322534709355,INO80E;ACTR5;UCHL5,212
Rbm24,SE,GO_Biological_Process_2023,Positive Regulation Of Chromosome Organization (GO:2001252),4/33,0.0097173744101254,13.102785145888594,102.69554241655389,KAT5;NCAPG2;NCAPD3;TERF2,212
Rbm24,SE,GO_Biological_Process_2023,Regulation Of Type I Interferon Production (GO:0032479),5/59,0.009720704248441667,8.82716049382716,69.03314681878447,POLA1;MAVS;CUL3;GAPDH;MYD88,212
Rbm24,SE,GO_Biological_Process_2023,Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944),22/938,0.010027879655323181,2.3855665364284073,18.542765118977577,ATF2;MED1;PAXIP1;TBP;CCNT1;CHUK;PCGF5;RFXANK;RBPJ;MED15;MED7;IKBKB;MED22;MED14;MAVS;CREB1;KAT5;TFDP2;TAF8;BRD8;TAF2;BPTF,212
Rbm24,SE,GO_Biological_Process_2023,Negative Regulation Of Amide Metabolic Process (GO:0034249),6/93,0.01070611225176191,6.595580850351523,50.56795116016684,FXR1;BIN1;FMR1;CNOT10;EIF4E2;GAPDH,212
Rbm24,SE,GO_Biological_Process_2023,Regulation Of miRNA-mediated Gene Silencing (GO:0060964),3/15,0.01070611225176191,23.6555023923445,180.46005416682297,FXR1;FMR1;EIF4G1,212
Rbm24,SE,GO_Biological_Process_2023,Regulation Of Telomere Maintenance In Response To DNA Damage (GO:1904505),3/15,0.01070611225176191,23.6555023923445,180.46005416682297,INO80E;ACTR5;UCHL5,212
Rbm24,SE,GO_Biological_Process_2023,Histone H4-K5 Acetylation (GO:0043981),3/15,0.01070611225176191,23.6555023923445,180.46005416682297,MEAF6;KANSL1;PHF20,212
Rbm24,SE,GO_Biological_Process_2023,Histone H4-K8 Acetylation (GO:0043982),3/15,0.01070611225176191,23.6555023923445,180.46005416682297,MEAF6;KANSL1;PHF20,212
Rbm24,SE,GO_Biological_Process_2023,mRNA Export From Nucleus (GO:0006406),5/62,0.010966546966741477,8.361301805237732,63.45892672443841,NUP214;FYTTD1;FMR1;ZC3H11A;THOC7,212
Rbm24,SE,GO_Biological_Process_2023,COPII-coated Vesicle Budding (GO:0090114),4/36,0.011181573220444248,11.872596153846153,89.0231912861485,CUL3;TRAPPC8;SEC24C;SEC31A,212
Rbm24,SE,GO_Biological_Process_2023,"DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0030330)",4/36,0.011181573220444248,11.872596153846153,89.0231912861485,PAXIP1;KAT5;MDM2;MDM4,212
Rbm24,SE,GO_Biological_Process_2023,Histone H3 Acetylation (GO:0043966),4/36,0.011181573220444248,11.872596153846153,89.0231912861485,ZZZ3;TADA3;MAP3K7;TAF2,212
Rbm24,SE,GO_Biological_Process_2023,Interstrand Cross-Link Repair (GO:0036297),4/36,0.011181573220444248,11.872596153846153,89.0231912861485,FANCM;XRCC3;FANCE;FANCG,212
Rbm24,SE,GO_Biological_Process_2023,Protein Destabilization (GO:0031648),4/36,0.011181573220444248,11.872596153846153,89.0231912861485,FBXW11;CUL3;MDM2;RAD23A,212
Rbm24,SE,GO_Biological_Process_2023,Positive Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043123),8/175,0.01125596752929315,4.607490900551838,34.406703021173186,IKBKB;MAVS;CHUK;MIER1;MAP3K7;GAPDH;MYD88;BIRC2,212
Rbm24,SE,GO_Biological_Process_2023,Ubiquitin-Dependent Protein Catabolic Process (GO:0006511),12/367,0.01125596752929315,3.284450704225352,24.515722764817394,BAG6;KAT5;FBXW11;CUL3;MDM2;UBXN7;SPOPL;ERCC8;RAD23A;ARMC8;AMBRA1;BIRC2,212
Rbm24,SE,GO_Cellular_Component_2023,Postsynaptic Density (GO:0014069),7/151,0.011302276030816088,4.658130081300813,31.48904524504322,FXR1;DLG1;DLG3;FMR1;DLG5;TSC2;SCRIB,212
Rbm24,SE,GO_Biological_Process_2023,Positive Regulation Of Type I Interferon Production (GO:0032481),5/64,0.011347339035633501,8.07704904609842,60.11480706013095,MAVS;CHUK;POLR3B;GAPDH;MYD88,212
Rbm24,SE,GO_Biological_Process_2023,Regulation Of DNA Strand Elongation (GO:0060382),3/16,0.011353818242915224,21.834744203165254,162.20711602289333,INO80E;ACTR5;UCHL5,212
Rbm24,SE,GO_Molecular_Function_2023,Ubiquitin Protein Ligase Binding (GO:0031625),10/271,0.012267776282901594,3.7037669284169796,27.144505421129335,BAG6;SLF2;CUL3;FAF2;DBT;MDM2;UBXN7;SPOPL;AMBRA1;EIF4E2,212
Rbm24,SE,GO_Biological_Process_2023,Organelle Assembly (GO:0070925),11/322,0.012765393925766467,3.427348786613556,25.01483966483702,FXR1;AP3M1;IFT81;KIF3A;AP1G1;FMR1;MKS1;IFT122;AMBRA1;IFT57;ATG13,212
Rbm24,SE,GO_Biological_Process_2023,Phosphorylation (GO:0016310),13/429,0.012927453946184327,3.0420854271356785,22.12532718927133,UVRAG;TBP;CCNT1;CHUK;STRADA;STRADB;PRKAB1;ATG13;IKBKB;RPTOR;CREB1;TAF8;TAF2,212
Rbm24,SE,GO_Molecular_Function_2023,RNA Polymerase II-specific DNA-binding Transcription Factor Binding (GO:0061629),9/228,0.013119503142289496,3.961603347054457,28.47465585409314,SMARCE1;ATF2;MED1;TBP;CREB1;TADA3;RBBP8;UBXN7;RBPJ,212
Rbm24,SE,GO_Biological_Process_2023,Apoptotic Process (GO:0006915),9/228,0.013902012445718231,3.961603347054457,28.47465585409314,FXR1;BAG6;MDM2;TSC2;BID;IFT57;MAP3K7;GAPDH;MYD88,212
Rbm24,SE,GO_Biological_Process_2023,Telomere Maintenance (GO:0000723),5/68,0.014055417343828383,7.562686910512998,54.17989377500769,INO80E;ACTR5;XRCC3;TERF2;UCHL5,212
Rbm24,SE,GO_Molecular_Function_2023,DNA-binding Transcription Factor Binding (GO:0140297),10/282,0.014414131130104813,3.551980198019802,24.9510890238688,ATF2;MED1;TBP;CREB1;KAT5;CCNT1;RBBP8;UBXN7;BCOR;RBPJ,212
Rbm24,SE,GO_Cellular_Component_2023,H3 Histone Acetyltransferase Complex (GO:0070775),2/6,0.014457251440789484,47.10476190476191,302.34268047722435,MEAF6;BRPF3,212
Rbm24,SE,GO_Cellular_Component_2023,MOZ/MORF Histone Acetyltransferase Complex (GO:0070776),2/6,0.014457251440789484,47.10476190476191,302.34268047722435,MEAF6;BRPF3,212
Rbm24,SE,GO_Biological_Process_2023,Establishment Or Maintenance Of Epithelial Cell Apical/Basal Polarity (GO:0045197),4/40,0.014918922448387544,10.551282051282051,74.83034034285602,DLG1;DLG3;DLG5;SCRIB,212
Rbm24,SE,GO_Biological_Process_2023,Positive Regulation Of Chromosome Segregation (GO:0051984),3/18,0.015095765259415589,18.921531100478468,133.7375225413182,KAT5;NCAPG2;NCAPD3,212
Rbm24,SE,GO_Molecular_Function_2023,Ubiquitin-Like Protein Ligase Binding (GO:0044389),10/289,0.015652443283675963,3.4616203555839453,23.6744252971388,BAG6;SLF2;CUL3;FAF2;DBT;MDM2;UBXN7;SPOPL;AMBRA1;EIF4E2,212
Rbm24,SE,GO_Molecular_Function_2023,Annealing Activity (GO:0140666),2/5,0.015652443283675963,62.80952380952381,428.1710385591926,FXR1;FMR1,212
Rbm24,SE,GO_Cellular_Component_2023,Chromosome (GO:0005694),7/164,0.01579425175859963,4.269597638651546,26.837045085098083,SMARCE1;STAG1;KRR1;FMR1;FIGNL1;DNTTIP1;FANCE,212
Rbm24,SE,GO_Biological_Process_2023,Regulation Of Gene Expression (GO:0010468),24/1127,0.015838875417794742,2.162574024420825,15.154957499184349,ATF2;MED1;MEAF6;SRCAP;PHF20;BRPF3;ACTR5;MSL2;RBPJ;PRKAB1;CIAO3;TERF2;ZZZ3;ING3;KANSL1;PDCD10;MIER1;MTF2;TADA3;MDM2;YAF2;MYD88;BPTF;KDM6A,212
Rbm24,SE,GO_Biological_Process_2023,Protein Phosphorylation (GO:0006468),14/500,0.016205717712299672,2.8082055119092155,19.57547487665107,ATF2;UVRAG;TBP;CCNT1;CHUK;STRADA;STRADB;PRKAB1;ATG13;IKBKB;CREB1;TAF8;MAP3K7;TAF2,212
Rbm24,SE,GO_Biological_Process_2023,Positive Regulation Of Cellular Catabolic Process (GO:0031331),7/146,0.016205717712299672,4.826917002982979,33.57764625788835,RPTOR;KAT5;NPRL3;PHKG2;AMBRA1;DEPDC5;ATG13,212
Rbm24,SE,GO_Biological_Process_2023,Negative Regulation Of Translation (GO:0017148),6/107,0.016205717712299672,5.6773046236662505,39.32091311608581,FXR1;FMR1;CNOT10;EIF4E2;GAPDH;EIF4G1,212
Rbm24,SE,GO_Biological_Process_2023,Positive Regulation Of Autophagy (GO:0010508),6/107,0.016205717712299672,5.6773046236662505,39.32091311608581,KAT5;NPRL3;TSC2;DEPDC5;MAP3K7;ATG13,212
Rbm24,SE,GO_Biological_Process_2023,Negative Regulation Of Protein Metabolic Process (GO:0051248),7/147,0.016205717712299672,4.792195121951219,33.14477161388821,BAG6;FXR1;FMR1;CNOT10;MDM4;EIF4E2;GAPDH,212
Rbm24,SE,GO_Biological_Process_2023,DNA Recombination (GO:0006310),4/42,0.016205717712299672,9.994939271255062,69.02344298303134,MSH3;TOP3A;XRCC3;RBBP8,212
Rbm24,SE,GO_Biological_Process_2023,Interleukin-1-Mediated Signaling Pathway (GO:0070498),3/19,0.016205717712299672,17.73803827751196,122.4628335210693,IKBKB;MAP3K7;MYD88,212
Rbm24,SE,GO_Biological_Process_2023,Resolution Of Recombination Intermediates (GO:0071139),2/5,0.017108323445731224,62.80952380952381,428.1710385591926,TOP3A;XRCC3,212
Rbm24,SE,GO_Biological_Process_2023,Double-Strand Break Repair Via Classical Nonhomologous End Joining (GO:0097680),2/5,0.017108323445731224,62.80952380952381,428.1710385591926,UVRAG;ERCC8,212
Rbm24,SE,GO_Biological_Process_2023,Double-Strand Break Repair Via Synthesis-Dependent Strand Annealing (GO:0045003),2/5,0.017108323445731224,62.80952380952381,428.1710385591926,FANCM;XRCC3,212
Rbm24,SE,GO_Molecular_Function_2023,Damaged DNA Binding (GO:0003684),4/45,0.017564727081982773,9.262195121951219,61.54313912660153,PNKP;RBBP8;APTX;FANCG,212
Rbm24,SE,GO_Biological_Process_2023,Nuclear-Transcribed mRNA poly(A) Tail Shortening (GO:0000289),3/20,0.017921654861387613,16.69377990430622,112.67056581062545,PAN2;CNOT2;CNOT10,212
Rbm24,SE,GO_Biological_Process_2023,Stress-Activated Protein Kinase Signaling Cascade (GO:0031098),3/20,0.017921654861387613,16.69377990430622,112.67056581062545,IKBKB;PDCD10;MAP3K7,212
Rbm24,SE,GO_Biological_Process_2023,Regulation Of DNA Replication (GO:0006275),5/75,0.018118159058753826,6.8040027605245,45.72037638188741,INO80E;MEAF6;BRPF3;ACTR5;UCHL5,212
Rbm24,SE,GO_Biological_Process_2023,Negative Regulation Of Nucleic Acid-Templated Transcription (GO:1903507),13/456,0.018118159058753826,2.8526946243633517,19.163019687810905,SMARCE1;SMARCC2;RING1;FBXW11;RBPJ;GATAD2A;KAT5;TFDP2;MDM2;MDM4;BCOR;RCOR2;YAF2,212
Rbm24,SE,GO_Biological_Process_2023,Golgi Vesicle Transport (GO:0048193),8/197,0.018265700904437215,4.066604419545596,27.242786613397346,RINT1;UVRAG;CUL3;COG2;TRAPPC8;TRAPPC9;SEC24C;SEC31A,212
Rbm24,SE,GO_Biological_Process_2023,Regulation Of TOR Signaling (GO:0032006),5/78,0.021120737977498978,6.52339355436437,42.687558936944946,RPTOR;NPRL3;TSC2;DEPDC5;ITFG2,212
Rbm24,SE,GO_Molecular_Function_2023,DNA Binding (GO:0003677),19/846,0.022039794461718634,2.257106339788611,14.363159583192411,GTF3C4;CCNT1;KDM2B;FMR1;PNKP;TOP3A;DNTTIP1;RAD23A;RBPJ;APTX;FANCG;POLA1;MSH3;MTF2;RBBP8;PMS2;YAF2;BPTF;KDM6A,212
Rbm24,SE,GO_Biological_Process_2023,Vesicle-Mediated Transport (GO:0016192),12/411,0.022065047186423097,2.9156390977443607,18.922427697082203,UVRAG;CECR2;AP3M1;AP5M1;HOOK2;BIN1;AP1G1;FHIP1B;EXOC6B;TSC2;ATP6V1H;SCRIB,212
Rbm24,SE,GO_Biological_Process_2023,Positive Regulation Of mRNA Binding (GO:1902416),2/6,0.023234816468389975,47.10476190476191,302.34268047722435,FMR1;EIF4G1,212
Rbm24,SE,GO_Biological_Process_2023,Histone H2A-K119 Monoubiquitination (GO:0036353),2/6,0.023234816468389975,47.10476190476191,302.34268047722435,PCGF5;PCGF2,212
Rbm24,SE,GO_Molecular_Function_2023,Nuclear Receptor Coactivator Activity (GO:0030374),4/50,0.023448462820363444,8.253344481605351,51.585709880853,MED1;MED22;MED14;BRD8,212
Rbm24,SE,GO_Biological_Process_2023,Activation Of Protein Kinase Activity (GO:0032147),5/81,0.024016083709187168,6.264937706585304,39.94328937126117,CARD10;CAB39L;STRADA;STRADB;MAP3K7,212
Rbm24,SE,GO_Molecular_Function_2023,Unmethylated CpG Binding (GO:0045322),2/7,0.025046413940266857,37.68190476190476,229.4467613186399,KDM2A;KDM2B,212
Rbm24,SE,GO_Molecular_Function_2023,Crossover Junction DNA Endonuclease Activity (GO:0008821),2/7,0.025046413940266857,37.68190476190476,229.4467613186399,EME2;XRCC3,212
Rbm24,SE,GO_Molecular_Function_2023,Protein Kinase Activator Activity (GO:0030295),5/88,0.02591163362296124,5.73453233222746,34.468154732334924,RPTOR;KAT5;CAB39L;STRADA;STRADB,212
Rbm24,SE,GO_Biological_Process_2023,Positive Regulation Of Gene Expression (GO:0010628),13/480,0.026622600644815364,2.7027320757965416,16.92718272032233,ATF2;MED1;FMR1;RBPJ;PRKAB1;TERF2;TENT4B;FXR1;PDCD10;TADA3;EIF4G3;GAPDH;MYD88,212
Rbm24,SE,GO_Cellular_Component_2023,Condensed Chromosome (GO:0000793),4/60,0.027684943151763976,6.7760989010989015,37.82605373063426,SLF2;NCAPG2;NCAPD3;CENPA,212
Rbm24,SE,GO_Cellular_Component_2023,Serine/Threonine Protein Kinase Complex (GO:1902554),4/60,0.027684943151763976,6.7760989010989015,37.82605373063426,CAB39L;STRADA;STRADB;AZI2,212
Rbm24,SE,GO_Cellular_Component_2023,bBAF Complex (GO:0140092),2/9,0.027684943151763976,26.91292517006803,149.74430351308848,SMARCE1;SMARCC2,212
Rbm24,SE,GO_Cellular_Component_2023,"Condensed Chromosome, Centromeric Region (GO:0000779)",2/9,0.027684943151763976,26.91292517006803,149.74430351308848,NCAPD3;CENPA,212
Rbm24,SE,GO_Molecular_Function_2023,GTPase Binding (GO:0051020),8/225,0.028631887907654096,3.5368211800849374,20.754922006410418,AP3M1;KIF3A;AP1G1;TSC2;KNTC1;AMBRA1;LSM2;STRN3,212
Rbm24,SE,GO_Biological_Process_2023,Regulation Of Smoothened Signaling Pathway (GO:0008589),4/51,0.028741674445628217,8.077332242225859,49.89232791604774,IFT81;DLG5;IFT122;UCHL5,212
Rbm24,SE,GO_Biological_Process_2023,Nuclear-Transcribed mRNA Catabolic Process (GO:0000956),5/85,0.028875776357726434,5.950483091787439,36.671034968192835,PAN2;CNOT2;CNOT10;RNPS1;TENT4B,212
Rbm24,SE,GO_Molecular_Function_2023,Histone H3K14 Acetyltransferase Activity (GO:0036408),2/8,0.029182972602276112,31.4,182.38236233342835,MEAF6;BRPF3,212
Rbm24,SE,GO_Biological_Process_2023,Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901990),5/86,0.029497250655726347,5.87672213276078,35.91445757620338,SMARCE1;SMARCC2;CUL3;KNTC1;AMBRA1,212
Rbm24,SE,GO_Biological_Process_2023,Regulation Of Chromosome Condensation (GO:0060623),2/7,0.029497250655726347,37.68190476190476,229.4467613186399,NCAPG2;NCAPD3,212
Rbm24,SE,GO_Biological_Process_2023,N-terminal Peptidyl-Methionine Acetylation (GO:0017196),2/7,0.029497250655726347,37.68190476190476,229.4467613186399,NAA20;NAA16,212
Rbm24,SE,GO_Biological_Process_2023,Positive Regulation Of Chromosome Condensation (GO:1905821),2/7,0.029497250655726347,37.68190476190476,229.4467613186399,NCAPG2;NCAPD3,212
Rbm24,SE,GO_Biological_Process_2023,Single Strand Break Repair (GO:0000012),2/7,0.029497250655726347,37.68190476190476,229.4467613186399,ERCC8;APTX,212
Rbm24,SE,GO_Biological_Process_2023,Negative Regulation Of TORC1 Signaling (GO:1904262),3/25,0.029497250655726347,12.896476729012614,78.49240679092375,NPRL3;DEPDC5;ITFG2,212
Rbm24,SE,GO_Biological_Process_2023,Protein Ubiquitination (GO:0016567),12/434,0.030658866588737184,2.7534597156398104,16.627678488803834,FBXW11;CUL3;MDM2;MSL2;ERCC8;MDM4;KLHL13;AMBRA1;FANCE;FANCG;BIRC2;DDA1,212
Rbm24,SE,GO_Cellular_Component_2023,CD40 Receptor Complex (GO:0035631),2/10,0.031995359706558674,23.547619047619047,125.92956131132573,IKBKB;CHUK,212
Rbm24,SE,GO_Cellular_Component_2023,NSL Complex (GO:0044545),2/10,0.031995359706558674,23.547619047619047,125.92956131132573,KANSL1;PHF20,212
Rbm24,SE,GO_Molecular_Function_2023,Histone Demethylase Activity (GO:0032452),3/29,0.03212040884504393,10.910195068089806,61.69210707052649,KDM2A;KDM2B;KDM6A,212
Rbm24,SE,GO_Molecular_Function_2023,Single-Stranded DNA Binding (GO:0003697),5/96,0.03212040884504393,5.22827414131762,29.454671268009022,POLA1;MSH3;TOP3A;PMS2;RAD23A,212
Rbm24,SE,GO_Molecular_Function_2023,Kinase Binding (GO:0019900),12/460,0.03212040884504393,2.5901785714285714,14.4273814927425,IKBKB;RPTOR;ATF2;POLA1;MAVS;DLG3;PDCD10;STRADA;TPRKB;RAD23A;PRKAB1;ATG13,212
Rbm24,SE,GO_Molecular_Function_2023,"DNA Endonuclease Activity, Producing 3'-Phosphomonoesters (GO:0016889)",2/9,0.03212040884504393,26.91292517006803,149.74430351308848,EME2;XRCC3,212
Rbm24,SE,GO_Biological_Process_2023,Regulation Of Nucleotide-Excision Repair (GO:2000819),3/26,0.03212125155171669,12.335136259621386,73.65957619463337,SMARCE1;SMARCC2;ERCC8,212
Rbm24,SE,GO_Biological_Process_2023,Protein Export From Nucleus (GO:0006611),3/26,0.03212125155171669,12.335136259621386,73.65957619463337,NUP214;STRADA;STRADB,212
Rbm24,SE,GO_Biological_Process_2023,Negative Regulation Of TOR Signaling (GO:0032007),4/54,0.03212125155171669,7.591538461538462,45.29136820989699,NPRL3;TSC2;DEPDC5;ITFG2,212
Rbm24,SE,GO_Biological_Process_2023,Positive Regulation Of Proteasomal Protein Catabolic Process (GO:1901800),5/90,0.033592921044601536,5.599033816425121,33.10513651169626,BAG6;FMR1;MDM2;RAD23A;DDA1,212
Rbm24,SE,GO_Molecular_Function_2023,Ubiquitin-Like Protein Transferase Activity (GO:0019787),8/240,0.03384693189771657,3.3056118999323867,18.10738494844918,FBXW11;CUL3;MDM2;ERCC8;MDM4;KLHL13;BCOR;BIRC2,212
Rbm24,SE,GO_Biological_Process_2023,Regulation Of Chromatin Organization (GO:1902275),3/27,0.03447135341554713,11.820574162679426,69.28653844339811,KANSL1;PHF20;MSL2,212
Rbm24,SE,GO_Biological_Process_2023,Iron-Sulfur Cluster Assembly (GO:0016226),3/27,0.03447135341554713,11.820574162679426,69.28653844339811,ISCA2;MMS19;CIAO3,212
Rbm24,SE,GO_Biological_Process_2023,Metallo-Sulfur Cluster Assembly (GO:0031163),3/27,0.03447135341554713,11.820574162679426,69.28653844339811,ISCA2;MMS19;CIAO3,212
Rbm24,SE,GO_Biological_Process_2023,DNA Topological Change (GO:0006265),2/8,0.03546694368422094,31.4,182.38236233342835,TOP3B;TOP3A,212
Rbm24,SE,GO_Biological_Process_2023,Anoikis (GO:0043276),2/8,0.03546694368422094,31.4,182.38236233342835,TSC2;MAP3K7,212
Rbm24,SE,GO_Biological_Process_2023,Protein Localization To Perinuclear Region Of Cytoplasm (GO:1905719),2/8,0.03546694368422094,31.4,182.38236233342835,HOOK2;FHIP1B,212
Rbm24,SE,GO_Molecular_Function_2023,Ubiquitin-Protein Transferase Activity (GO:0004842),11/412,0.03613322113014727,2.645835659607201,14.211161299194467,RING1;FBXW11;CUL3;FBXO17;MDM2;MSL2;ERCC8;MDM4;KLHL13;BCOR;BIRC2,212
Rbm24,SE,GO_Molecular_Function_2023,Transferrin Receptor Binding (GO:1990459),2/10,0.03613322113014727,23.547619047619047,125.92956131132573,IKBKB;CHUK,212
Rbm24,SE,GO_Cellular_Component_2023,MLL3/4 Complex (GO:0044666),2/11,0.03632817717144565,20.93015873015873,107.87767915342954,PAXIP1;KDM6A,212
Rbm24,SE,GO_Cellular_Component_2023,Transcription Factor TFIIH Holo Complex (GO:0005675),2/11,0.03632817717144565,20.93015873015873,107.87767915342954,GTF2H1;MMS19,212
Rbm24,SE,GO_Cellular_Component_2023,Cul4-RING E3 Ubiquitin Ligase Complex (GO:0080008),3/35,0.03648212579372571,8.861842105263158,45.35664923238536,DCAF8;ERCC8;DDA1,212
Rbm24,SE,GO_Biological_Process_2023,Vesicle Coating (GO:0006901),3/28,0.036776566875335995,11.347177033492823,65.31396897473583,CUL3;TRAPPC8;TRAPPC9,212
Rbm24,SE,GO_Biological_Process_2023,Primary Neural Tube Formation (GO:0014020),3/28,0.036776566875335995,11.347177033492823,65.31396897473583,IFT122;TSC2;SCRIB,212
Rbm24,SE,GO_Biological_Process_2023,Regulation Of Nucleic Acid-Templated Transcription (GO:1903506),12/452,0.03808779567693983,2.6383636363636365,15.064831012302578,ATF2;ZZZ3;ING3;MEAF6;SRCAP;BRPF3;ACTR5;MIER1;MTF2;TADA3;YAF2;BPTF,212
Rbm24,SE,GO_Biological_Process_2023,mRNA Transport (GO:0051028),4/58,0.03808779567693983,7.027777777777778,40.093893528473416,NUP214;FYTTD1;FMR1;THOC7,212
Rbm24,SE,GO_Biological_Process_2023,Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122),8/232,0.0386806202255856,3.4250700280112043,19.46046689204748,IKBKB;MAVS;CHUK;MIER1;MAP3K7;GAPDH;MYD88;BIRC2,212
Rbm24,SE,GO_Biological_Process_2023,Establishment Of Mitotic Spindle Orientation (GO:0000132),3/29,0.03883827098804926,10.910195068089806,61.69210707052649,KAT5;FBXW11;CENPA,212
Rbm24,SE,GO_Biological_Process_2023,Tube Closure (GO:0060606),3/29,0.03883827098804926,10.910195068089806,61.69210707052649,IFT122;TSC2;SCRIB,212
Rbm24,SE,GO_Biological_Process_2023,Protein Acetylation (GO:0006473),3/29,0.03883827098804926,10.910195068089806,61.69210707052649,KAT5;NAA20;NAA16,212
Rbm24,SE,GO_Biological_Process_2023,DNA-templated Transcription Initiation (GO:0006352),4/59,0.03895191640971133,6.89965034965035,38.93516637545794,TBP;TAF8;TAF2;MED7,212
Rbm24,SE,GO_Biological_Process_2023,Regulation Of Apoptotic Process (GO:0042981),16/705,0.03895191640971133,2.262847664464915,12.754459039431028,MED1;MEAF6;SCRIB;ING3;KAT5;BIN1;PDCD10;FIGNL1;EP400;MDM2;RNPS1;NAA16;BRD8;BID;IFT57;BIRC2,212
Rbm24,SE,GO_Molecular_Function_2023,Small GTPase Binding (GO:0031267),7/199,0.03993439383400561,3.485060975609756,18.181811271947957,AP3M1;KIF3A;AP1G1;TSC2;KNTC1;LSM2;STRN3,212
Rbm24,SE,GO_Biological_Process_2023,Negative Regulation Of Transcription By Competitive Promoter Binding (GO:0010944),2/9,0.04007039309304012,26.91292517006803,149.74430351308848,CREB1;KDM2A,212
