Term,Overlap,Adjusted.P.value,Odds.Ratio,Combined.Score,Genes,ko_symbol,type,gene_number,db
Nucleolus (GO:0005730),48/771,0.005092499133307485,1.8390041493775933,16.097118757747122,INO80B;SRP19;CCNT1;TMEM179B;FMR1;AKAP8;HNRNPR;PIK3CB;PKMYT1;MKI67;SMG6;CDC14B;FXR1;TCOF1;EXOSC8;UBTF;BNIP2;UTP20;POLR2H;BUD23;SPG11;ZC3H14;EXOSC1;COX10;NOP56;NOM1;IDH3G;KRR1;DDX11;DNTTIP1;VRK1;RRP1B;LARP4B;GNL2;BAZ1B;REXO4;TRAF7;ILF3;MRPS9;LSM6;STAG2;ZZZ3;CENPH;SAPCD2;TTC3;TSR1;CEP85;ERCC6,Tra2b,rmats,718,GO_Cellular_Component_2023
Mitochondrial Inner Membrane (GO:0005743),28/370,0.005092499133307485,2.2473090939910163,19.36721551621701,MRPS17;SLC25A1;TAFAZZIN;TAMM41;COX15;SRC;TIMM9;NDUFA10;OMA1;MRPL33;RCC1L;OPA1;NNT;MPV17;COX10;PTCD3;TIMMDC1;IMMT;NME4;TIMM22;TIMM44;MRPL48;MRPL24;ATAD3A;CLPX;MRPS9;COQ2;DAP3,Tra2b,rmats,718,GO_Cellular_Component_2023
Mitotic Spindle (GO:0072686),15/143,0.005092499133307485,3.192900960170697,27.22185430990848,CKAP2;CDC7;HAUS2;CDC14B;FLCN;ZZZ3;NCOR1;RACGAP1;TFDP2;TADA3;MAP4;ECT2;LSM14A;MAD1L1;KAT14,Tra2b,rmats,718,GO_Cellular_Component_2023
Nuclear Lumen (GO:0031981),48/780,0.005092499133307485,1.8155126009297773,15.403190396564492,INO80B;SRP19;CCNT1;TMEM179B;FMR1;AKAP8;HNRNPR;PIK3CB;PKMYT1;MKI67;SMG6;CDC14B;FXR1;TCOF1;EXOSC8;UBTF;BNIP2;UTP20;BUD23;SPG11;ZC3H14;EXOSC1;COX10;NOP56;NOM1;PBRM1;IDH3G;KRR1;DDX11;DNTTIP1;VRK1;RRP1B;LARP4B;GNL2;BAZ1B;REXO4;TRAF7;ILF3;MRPS9;LSM6;STAG2;ZZZ3;CENPH;SAPCD2;TTC3;TSR1;CEP85;ERCC6,Tra2b,rmats,718,GO_Cellular_Component_2023
Vesicle Coat (GO:0030120),7/37,0.006775311924753781,6.318049695264885,51.250010265003695,SEC24B;NECAP2;COPG1;SEC24C;EPN1;SEC31A;EPN2,Tra2b,rmats,718,GO_Cellular_Component_2023
Organelle Inner Membrane (GO:0019866),28/398,0.012204374159476974,2.074171562867215,15.438329242772022,SLC25A1;MRPS17;TAFAZZIN;SRC;TAMM41;COX15;TIMM9;NDUFA10;OMA1;MRPL33;RCC1L;OPA1;NNT;MPV17;COX10;PTCD3;TIMMDC1;IMMT;TIMM22;NME4;TIMM44;MRPL48;MRPL24;ATAD3A;CLPX;MRPS9;COQ2;DAP3,Tra2b,rmats,718,GO_Cellular_Component_2023
Cytoplasmic Stress Granule (GO:0010494),9/76,0.030323297603307018,3.6405069153527148,23.513671773395952,TIAL1;FXR1;TIA1;STAU1;CELF1;FMR1;LARP4B;PUM1;LSM14A,Tra2b,rmats,718,GO_Cellular_Component_2023
mRNA Processing WP310,40/444,3.1263615799619564e-4,2.4058253173312156,31.18146794223269,EIF4A2;RBM25;POLDIP3;FMR1;VIRMA;SCAF8;HNRNPDL;AUH;PCBP4;DND1;PAPOLA;SAFB2;IGF2BP1;ZFP740;RBM7;RBM5;ILKAP;TTC14;TIA1;MYEF2;ZFP638;SECISBP2;RBM18;METTL3;ADAT1;CIRBP;RSRC2;ZCRB1;PUM1;CLK4;U2SURP;SRRM1;SRPK1;ILF3;SLTM;ESRP1;FDX2;HNRNPD;RNPS1;RPS24,Trim71,rmats,813,WikiPathways_2024_Mouse
Mechanisms Associated With Pluripotency WP1763,27/290,0.003824910618241235,2.471715090122776,24.13239780357904,HDAC4;KDM5C;KDM3A;CTBP2;EHMT1;RBPJ;RELA;CDC73;XPO4;EP400;DNMT3B;SMARCAD1;OTX2;LYAR;SUZ12;SMAD2;POU2F1;CAD;DNMT3A;ATRX;NFKB1;KLF2;CREB1;P4HA1;MTF2;MDM2;CERS2,Trim71,rmats,813,WikiPathways_2024_Mouse
Mitochondrial Gene Expression WP1263,5/19,0.035113043689721304,8.474628712871286,60.51664093950767,MYEF2;CREB1;MTERF3;NRF1;GABPA,Trim71,rmats,813,WikiPathways_2024_Mouse
Organelle Biogenesis And Maintenance R-HSA-1852241,34/275,9.021816768431316e-6,3.4311677381897208,63.912631890013806,CEP57;C2CD3;DYNLT2B;CEP164;PRKAG2;NRF1;PCM1;HAUS8;PRKAR2B;NPHP1;TBL1X;PCNT;GABPA;CLASP1;CDK5RAP2;CEP78;PLK4;NCOA2;EXOC7;PTGES2;IFT122;HAUS6;BBIP1;PRKAB1;LZTFL1;HAUS2;SIRT3;ATAT1;IFT20;NCOR1;CREB1;MKS1;CEP83;B9D1,Trim71,rmats,813,Reactome_2022
Chromatin Modifying Enzymes R-HSA-3247509,30/238,2.1920790857620403e-5,3.495984379605069,59.593045549427956,KDM5A;KDM5C;KDM3A;MEAF6;SETD6;DOT1L;EHMT1;ARID4B;RELA;ING3;RUVBL2;EP400;TBL1X;KMT5A;MTA3;KAT14;SUZ12;SMARCE1;NCOA2;KDM2A;KMT5C;DNMT3A;NFKB1;NCOR2;ZZZ3;NCOR1;MRGBP;KANSL2;BRMS1L;TADA3,Trim71,rmats,813,Reactome_2022
Cilium Assembly R-HSA-5617833,25/186,5.667421453020152e-5,3.7491723681306555,58.827487248009255,CEP57;C2CD3;CEP164;DYNLT2B;PCM1;HAUS8;PRKAR2B;NPHP1;PCNT;CLASP1;CDK5RAP2;CEP78;PLK4;EXOC7;PTGES2;IFT122;HAUS6;BBIP1;LZTFL1;HAUS2;IFT20;ATAT1;MKS1;CEP83;B9D1,Trim71,rmats,813,Reactome_2022
Anchoring Of Basal Body To Plasma Membrane R-HSA-5620912,17/97,9.470796201107844e-5,5.100800879396985,75.94904856767758,PLK4;CEP57;C2CD3;CEP164;HAUS6;HAUS2;PCM1;HAUS8;PRKAR2B;NPHP1;MKS1;CEP83;B9D1;PCNT;CLASP1;CDK5RAP2;CEP78,Trim71,rmats,813,Reactome_2022
Regulation Of PLK1 Activity At G2/M Transition R-HSA-2565942,15/87,4.5737735650631993e-4,4.990340434419382,65.3324283997866,CEP57;PLK4;BORA;FBXW11;CEP164;HAUS6;HAUS2;PCM1;HAUS8;PRKAR2B;BTRC;PCNT;CLASP1;CDK5RAP2;CEP78,Trim71,rmats,813,Reactome_2022
Membrane Trafficking R-HSA-199991,47/599,0.002512364464672951,2.071378230597495,23.211834354086243,USP6NL;TFRC;DENND5B;GOSR2;PRKAG2;MIA3;KIF15;SLC2A8;ARFRP1;GOLGA4;PPP6R3;UBQLN1;ARFIP2;PIP5K1C;LDLRAP1;AGFG1;SEC31A;RAB8B;REPS1;EXOC7;PTGES2;SEC16A;VTA1;GALNT1;COG2;KIF23;EPS15L1;TRAPPC9;PUM1;PRKAB1;EPN2;GAK;TJP1;DAB2;NECAP2;SEC23IP;CTTN;BIN1;TRAPPC6B;RAB13;TRIP10;RAB3GAP2;NAA35;PREB;COPG2;KIF20B;SEC24C,Trim71,rmats,813,Reactome_2022
Recruitment Of NuMA To Mitotic Centrosomes R-HSA-380320,13/80,0.0026967553957624275,4.637313432835821,50.39481923598654,CEP57;PLK4;CEP164;HAUS6;HAUS2;PCM1;HAUS8;PRKAR2B;TUBGCP6;PCNT;CLASP1;CDK5RAP2;CEP78,Trim71,rmats,813,Reactome_2022
Loss Of Nlp From Mitotic Centrosomes R-HSA-380259,12/69,0.0026967553957624275,5.027925619291675,54.50204337698772,CEP57;PLK4;PCM1;HAUS8;PRKAR2B;CEP164;HAUS6;PCNT;HAUS2;CLASP1;CDK5RAP2;CEP78,Trim71,rmats,813,Reactome_2022
Centrosome Maturation R-HSA-380287,13/81,0.0026967553957624275,4.568878676470589,49.02267626170623,CEP57;PLK4;CEP164;HAUS6;HAUS2;PCM1;HAUS8;PRKAR2B;TUBGCP6;PCNT;CLASP1;CDK5RAP2;CEP78,Trim71,rmats,813,Reactome_2022
Post-translational Protein Modification R-HSA-597592,87/1383,0.0030805506946412816,1.6542922916028977,17.22025750151895,PIGT;PIGQ;LRR1;OTUD7B;MIA3;SMC5;SMC6;CDC73;RAB22A;GALNT10;NANP;ING3;PPP6R3;DNMT3B;BTRC;MAP3K7;RAB8B;NCOA2;USP47;USP48;EGFL7;FBXW5;WSB1;FBXW11;USP4;USP3;DNMT3A;COG2;ALG14;ALG3;MOGS;PEX2;UCHL3;SAFB;POMGNT1;CAMKMT;NCOR2;TRAPPC6B;UBE2V2;PREB;MVD;DTL;HDAC4;PSMD14;ABRAXAS1;GOSR2;USP12;UAP1;KLHL13;UBE2J2;ADAMTS10;RELA;COMMD8;RHOT1;TNKS2;BTBD1;DPH1;HLTF;DPH3;NRIP1;DPH7;SEC31A;MPDU1;B3GALNT2;CTSA;SUZ12;SMAD2;MBTPS1;UBE2B;PTGES2;GALNT1;SEC16A;TRAPPC9;BTBD6;USP28;KTN1;RNF146;SEC23IP;TNIP1;TADA3;RAB13;MDM2;UBA3;RNF181;COPG2;SEC24C;RAD18,Trim71,rmats,813,Reactome_2022
AURKA Activation By TPX2 R-HSA-8854518,12/72,0.0030805506946412816,4.775780274656679,49.64884752284574,CEP57;PLK4;PCM1;HAUS8;PRKAR2B;CEP164;HAUS6;PCNT;HAUS2;CLASP1;CDK5RAP2;CEP78,Trim71,rmats,813,Reactome_2022
Vesicle-mediated Transport R-HSA-5653656,47/637,0.005788549939814341,1.9340155772890206,18.70749106813865,USP6NL;TFRC;DENND5B;GOSR2;PRKAG2;MIA3;KIF15;SLC2A8;ARFRP1;GOLGA4;PPP6R3;UBQLN1;ARFIP2;PIP5K1C;LDLRAP1;AGFG1;SEC31A;RAB8B;REPS1;EXOC7;PTGES2;SEC16A;VTA1;GALNT1;COG2;KIF23;EPS15L1;TRAPPC9;PUM1;PRKAB1;EPN2;GAK;TJP1;DAB2;NECAP2;SEC23IP;CTTN;BIN1;TRAPPC6B;RAB13;TRIP10;RAB3GAP2;NAA35;PREB;COPG2;KIF20B;SEC24C,Trim71,rmats,813,Reactome_2022
Metabolism Of Lipids R-HSA-556833,52/732,0.005788549939814341,1.8597124526551752,17.80123283341785,PI4K2B;PECR;SLC44A2;MTMR14;PITPNB;PRKAG2;MIA3;MED16;MED15;FADS2;PPP1CC;MCEE;PIP4P1;ACP6;LDLRAP1;ACADS;NCOA2;PLA2G12A;PHYH;EGFL7;GGPS1;SPHK2;ACSL3;NCOR2;NCOR1;PCCA;SOAT1;AGPS;MED20;FDX2;FAR1;MVD;CSNK1G2;CERS2;HACD1;MTMR2;TAFAZZIN;NRF1;MTMR7;PGS1;PTDSS2;PIP5K1C;TBL1X;DECR2;OSBPL9;CTSA;MBTPS1;CHKA;PTGES2;PTPN13;DHCR7;SEC24C,Trim71,rmats,813,Reactome_2022
Mitotic Prometaphase R-HSA-68877,20/186,0.005788549939814341,2.8898950151172156,27.52344716377617,PLK4;CEP57;NEK9;CEP164;HAUS6;PDS5B;CENPA;WAPL;HAUS2;EML4;PPP1CC;PCM1;HAUS8;PRKAR2B;TUBGCP6;PCNT;ITGB3BP;CLASP1;CDK5RAP2;CEP78,Trim71,rmats,813,Reactome_2022
Diseases Associated With N-glycosylation Of Proteins R-HSA-3781860,6/20,0.007777055123828913,10.182156133828997,93.26591624011037,CTSA;EGFL7;ALG14;ALG3;MOGS;MPDU1,Trim71,rmats,813,Reactome_2022
Cell Cycle R-HSA-1640170,47/654,0.008164129833132278,1.878131976376564,16.99076582545852,CEP57;ANAPC15;ANAPC16;PSMD14;ABRAXAS1;DSCC1;CEP164;PDS5B;CENPA;PPP1CC;SYCE2;PCM1;ORC6;HAUS8;PRKAR2B;PCBP4;RUVBL2;PPP6R3;RBBP8;LRIG1;KMT5A;BTRC;PCNT;CLASP1;CDK5RAP2;CEP78;TMPO;PLK4;NEK9;SUN1;BORA;ESCO1;FBXW11;ATRX;VRK1;HAUS6;KIF23;CDC25C;HAUS2;WAPL;EML4;WEE1;MDM2;UBE2V2;TUBGCP6;ITGB3BP;RHNO1,Trim71,rmats,813,Reactome_2022
G2/M Transition R-HSA-69275,19/182,0.01057950708957701,2.792848202005841,24.37273126432551,PLK4;CEP57;BORA;PSMD14;FBXW11;CEP164;HAUS6;CDC25C;HAUS2;PCM1;WEE1;HAUS8;PRKAR2B;TUBGCP6;BTRC;PCNT;CLASP1;CDK5RAP2;CEP78,Trim71,rmats,813,Reactome_2022
Mitotic G2-G2/M Phases R-HSA-453274,19/184,0.01152533938562697,2.7587054423326465,23.68086399623968,PLK4;CEP57;BORA;PSMD14;FBXW11;CEP164;HAUS6;CDC25C;HAUS2;PCM1;WEE1;HAUS8;PRKAR2B;TUBGCP6;BTRC;PCNT;CLASP1;CDK5RAP2;CEP78,Trim71,rmats,813,Reactome_2022
Metabolism Of Proteins R-HSA-392499,107/1890,0.014992208690325389,1.4793700021766796,12.22995127786897,EIF4A2;LRR1;SMC5;SMC6;GALNT10;EEF1B2;BTRC;MAP3K7;RARS2;SLC30A6;FBXW5;WSB1;FBXW11;USP4;USP3;COG2;ALG14;ALG3;MOGS;CAMKMT;UBE2V2;PREB;TARS2;AARS2;PSMD14;UAP1;KLHL13;UBE2J2;ADAMTS10;COMMD8;RHOT1;BTBD1;DPH1;HLTF;DPH3;DPH7;SEC31A;MPDU1;B3GALNT2;CTSA;SMAD2;UBE2B;SEC16A;TRAPPC9;BTBD6;TADA3;MDM2;UBA3;RNF181;RAD18;RPS24;EIF4G1;MRPS17;PIGT;PIGQ;OTUD7B;MIA3;CDC73;RAB22A;SEC61A2;NANP;ING3;PPP6R3;DNMT3B;CTSH;RAB8B;NCOA2;USP47;USP48;EGFL7;EXOC7;MRPS23;DNMT3A;MRPS2;DARS2;PEX2;UCHL3;SAFB;POMGNT1;NCOR2;SARS2;AOPEP;TRAPPC6B;MVD;DTL;HDAC4;ABRAXAS1;GOSR2;USP12;RELA;TNKS2;SRP72;NRIP1;SUZ12;PTCD3;MBTPS1;TCF7L2;PTGES2;GALNT1;USP28;KTN1;RNF146;SEC23IP;TNIP1;RAB13;COPG2;SEC24C,Trim71,rmats,813,Reactome_2022
mRNA 3-End Processing R-HSA-72187,9/58,0.02862718045736153,4.372068230277185,33.09166136344526,CHTOP;CPSF6;POLDIP3;PAPOLA;RNPS1;MAGOHB;THOC7;SRRM1;U2AF1L4,Trim71,rmats,813,Reactome_2022
PKMTs Methylate Histone Lysines R-HSA-3214841,8/47,0.02927231635725358,4.87924828794394,36.583650225913004,SUZ12;KMT5C;SETD6;DOT1L;EHMT1;KMT5A;RELA;NFKB1,Trim71,rmats,813,Reactome_2022
Regulation Of TP53 Activity R-HSA-5633007,16/157,0.03269015990617762,2.7117292684446106,19.79000776691167,TBP;MEAF6;EHMT1;PRKAG2;PRKAB1;ING3;PIP4P1;TTC5;MDM2;RBBP8;RICTOR;KMT5A;TAF2;RHNO1;BANP;MAP2K6,Trim71,rmats,813,Reactome_2022
Clathrin-mediated Endocytosis R-HSA-8856828,15/142,0.03269015990617762,2.8210289503285773,20.583358279545543,TFRC;EPS15L1;SLC2A8;EPN2;GAK;DAB2;NECAP2;CTTN;BIN1;UBQLN1;TRIP10;PIP5K1C;LDLRAP1;AGFG1;REPS1,Trim71,rmats,813,Reactome_2022
Organelle Biogenesis and Maintenance,34/297,5.794029736891193e-5,3.1404989335064455,52.4378254588854,CEP57;C2CD3;DYNLT2B;CEP164;PRKAG2;NRF1;GABPB1;PCM1;HAUS8;PRKAR2B;NPHP1;TBL1X;PCNT;GABPA;CLASP1;CDK5RAP2;CEP78;PLK4;NCOA2;EXOC7;IFT122;HAUS6;BBIP1;PRKAB1;LZTFL1;HAUS2;SIRT3;ATAT1;IFT20;NCOR1;CREB1;MKS1;CEP83;B9D1,Trim71,rmats,813,Reactome_Pathways_2024
Chromatin Modifying Enzymes,29/238,5.794029736891193e-5,3.3588150571233277,53.022190977525554,KDM5A;KDM5C;KDM3A;MEAF6;SETD6;DOT1L;EHMT1;ARID4B;RELA;ING3;RUVBL2;EP400;TBL1X;KMT5A;MTA3;KAT14;SUZ12;SMARCE1;NCOA2;KDM2A;KMT5C;DNMT3A;NFKB1;NCOR2;ZZZ3;NCOR1;MRGBP;KANSL2;TADA3,Trim71,rmats,813,Reactome_Pathways_2024
Chromatin Organization,29/238,5.794029736891193e-5,3.3588150571233277,53.022190977525554,KDM5A;KDM5C;KDM3A;MEAF6;SETD6;DOT1L;EHMT1;ARID4B;RELA;ING3;RUVBL2;EP400;TBL1X;KMT5A;MTA3;KAT14;SUZ12;SMARCE1;NCOA2;KDM2A;KMT5C;DNMT3A;NFKB1;NCOR2;ZZZ3;NCOR1;MRGBP;KANSL2;TADA3,Trim71,rmats,813,Reactome_Pathways_2024
Anchoring of the Basal Body to the Plasma Membrane,17/97,1.0649308262201516e-4,5.100800879396985,75.94904856767758,PLK4;CEP57;C2CD3;CEP164;HAUS6;HAUS2;PCM1;HAUS8;PRKAR2B;NPHP1;MKS1;CEP83;B9D1;PCNT;CLASP1;CDK5RAP2;CEP78,Trim71,rmats,813,Reactome_Pathways_2024
Regulation of PLK1 Activity at G2 M Transition,15/87,4.4961703232260957e-4,4.990340434419382,65.3324283997866,CEP57;PLK4;BORA;FBXW11;CEP164;HAUS6;HAUS2;PCM1;HAUS8;PRKAR2B;BTRC;PCNT;CLASP1;CDK5RAP2;CEP78,Trim71,rmats,813,Reactome_Pathways_2024
Cilium Assembly,24/200,4.4961703232260957e-4,3.285689595575527,42.858045034842995,PLK4;CEP57;C2CD3;EXOC7;DYNLT2B;CEP164;IFT122;HAUS6;BBIP1;LZTFL1;HAUS2;ATAT1;IFT20;PCM1;HAUS8;PRKAR2B;NPHP1;MKS1;CEP83;B9D1;PCNT;CLASP1;CDK5RAP2;CEP78,Trim71,rmats,813,Reactome_Pathways_2024
Loss of Nlp From Mitotic Centrosomes,12/69,0.0027290970069108857,5.027925619291675,54.50204337698772,CEP57;PLK4;PCM1;HAUS8;PRKAR2B;CEP164;HAUS6;PCNT;HAUS2;CLASP1;CDK5RAP2;CEP78,Trim71,rmats,813,Reactome_Pathways_2024
Loss of Proteins Required for Interphase Microtubule Organization From the Centrosome,12/69,0.0027290970069108857,5.027925619291675,54.50204337698772,CEP57;PLK4;PCM1;HAUS8;PRKAR2B;CEP164;HAUS6;PCNT;HAUS2;CLASP1;CDK5RAP2;CEP78,Trim71,rmats,813,Reactome_Pathways_2024
Centrosome Maturation,13/81,0.0027290970069108857,4.568878676470589,49.02267626170623,CEP57;PLK4;CEP164;HAUS6;HAUS2;PCM1;HAUS8;PRKAR2B;TUBGCP6;PCNT;CLASP1;CDK5RAP2;CEP78,Trim71,rmats,813,Reactome_Pathways_2024
Recruitment of Mitotic Centrosome Proteins and Complexes,13/81,0.0027290970069108857,4.568878676470589,49.02267626170623,CEP57;PLK4;CEP164;HAUS6;HAUS2;PCM1;HAUS8;PRKAR2B;TUBGCP6;PCNT;CLASP1;CDK5RAP2;CEP78,Trim71,rmats,813,Reactome_Pathways_2024
Cell Cycle,49/649,0.0027646240557183243,1.9868302792321118,21.088601438832878,CEP57;DSCC1;CEP164;PPP1CC;PCM1;RUVBL2;PPP6R3;KMT5A;BTRC;CDK5RAP2;TMPO;SUN1;BORA;ESCO1;FBXW11;ATRX;VRK1;HAUS6;KIF23;CDC25C;HAUS2;EML4;UBE2V2;ITGB3BP;RHNO1;ANAPC15;ANAPC16;PSMD14;PDS5B;CENPA;PMF1;SYCE2;ORC6;ORC1;HAUS8;PRKAR2B;PCBP4;FIGNL1;RBBP8;PCNT;CLASP1;CEP78;PLK4;NEK9;WAPL;WEE1;MDM2;TUBGCP6;RAD1,Trim71,rmats,813,Reactome_Pathways_2024
Membrane Trafficking,48/633,0.0027646240557183243,1.995186861069214,21.018176106185702,USP6NL;TFRC;DENND5B;GOSR2;PRKAG2;MIA2;MIA3;KIF15;SLC2A8;ARFRP1;GOLGA4;PPP6R3;UBQLN1;ARFIP2;PIP5K1C;LDLRAP1;AGFG1;SEC31A;RAB8B;POLG;REPS1;EXOC7;SEC16A;VTA1;GALNT1;COG2;KIF23;EPS15L1;TRAPPC9;PUM1;PRKAB1;EPN2;GAK;TJP1;DAB2;NECAP2;SEC23IP;CTTN;BIN1;TRAPPC6B;RAB13;TRIP10;RAB3GAP2;NAA35;PREB;COPG2;KIF20B;SEC24C,Trim71,rmats,813,Reactome_Pathways_2024
AURKA Activation by TPX2,12/72,0.0029309782810844464,4.775780274656679,49.64884752284574,CEP57;PLK4;PCM1;HAUS8;PRKAR2B;CEP164;HAUS6;PCNT;HAUS2;CLASP1;CDK5RAP2;CEP78,Trim71,rmats,813,Reactome_Pathways_2024
Post-translational Protein Modification,89/1457,0.006294664849601058,1.6012113905851184,15.303564206701363,PIGT;PIGQ;LRR1;MPI;MIA2;OTUD7B;MIA3;SMC5;SMC6;CDC73;RAB22A;GALNT10;NANP;PPP6R3;DNMT3B;BTRC;MAP3K7;RAB8B;NCOA2;USP47;USP48;FBXW5;WSB1;FBXW11;USP4;USP3;DNMT3A;COG2;ALG14;ALG3;MOGS;PEX2;UCHL3;SAFB;POMGNT1;CAMKMT;NCOR2;ASPH;TRAPPC6B;UBE2V2;PREB;MVD;DTL;HDAC4;USP16;PSMD14;GOSR2;USP12;UAP1;KLHL13;UBE2J2;LIAS;ADAMTS10;RELA;PGS1;COMMD8;RHOT1;TNKS2;BTBD1;DPH1;HLTF;DPH3;NRIP1;DPH7;SEC31A;MPDU1;B3GALNT2;CTSA;SUZ12;SMAD2;MBTPS1;UBE2B;GALNT1;SEC16A;TRAPPC9;BTBD6;USP28;KTN1;RNF146;SEC23IP;TNIP1;TADA3;RAB13;MDM2;UBA3;RNF181;COPG2;SEC24C;RAD18,Trim71,rmats,813,Reactome_Pathways_2024
Mitotic Prometaphase,21/203,0.007104336430310392,2.7687937062937062,25.936663030245906,PLK4;CEP57;NEK9;CEP164;HAUS6;PDS5B;CENPA;PMF1;WAPL;HAUS2;EML4;PPP1CC;PCM1;HAUS8;PRKAR2B;TUBGCP6;PCNT;ITGB3BP;CLASP1;CDK5RAP2;CEP78,Trim71,rmats,813,Reactome_Pathways_2024
Recruitment of NuMA to Mitotic Centrosomes,13/94,0.008424628858191813,3.832993827160494,35.00482793060971,CEP57;PLK4;CEP164;HAUS6;HAUS2;PCM1;HAUS8;PRKAR2B;TUBGCP6;PCNT;CLASP1;CDK5RAP2;CEP78,Trim71,rmats,813,Reactome_Pathways_2024
G2 M Transition,19/184,0.013721835668051928,2.7587054423326465,23.68086399623968,PLK4;CEP57;BORA;PSMD14;FBXW11;CEP164;HAUS6;CDC25C;HAUS2;PCM1;WEE1;HAUS8;PRKAR2B;TUBGCP6;BTRC;PCNT;CLASP1;CDK5RAP2;CEP78,Trim71,rmats,813,Reactome_Pathways_2024
Mitotic G2-G2 M Phases,19/186,0.014911763602361012,2.7253804733103064,23.012374306937193,PLK4;CEP57;BORA;PSMD14;FBXW11;CEP164;HAUS6;CDC25C;HAUS2;PCM1;WEE1;HAUS8;PRKAR2B;TUBGCP6;BTRC;PCNT;CLASP1;CDK5RAP2;CEP78,Trim71,rmats,813,Reactome_Pathways_2024
PKMTs Methylate Histone Lysines,8/46,0.03128684117468038,5.007911082052958,38.30358204856278,SUZ12;KMT5C;SETD6;DOT1L;EHMT1;KMT5A;RELA;NFKB1,Trim71,rmats,813,Reactome_Pathways_2024
mRNA 3'-End Processing,9/58,0.03218944457198361,4.372068230277185,33.09166136344526,CHTOP;CPSF6;POLDIP3;PAPOLA;RNPS1;MAGOHB;THOC7;SRRM1;U2AF1L4,Trim71,rmats,813,Reactome_Pathways_2024
Clathrin-mediated Endocytosis,15/145,0.048527334102239014,2.7554945054945055,19.504713776413546,TFRC;EPS15L1;SLC2A8;EPN2;GAK;DAB2;NECAP2;CTTN;BIN1;UBQLN1;TRIP10;PIP5K1C;LDLRAP1;AGFG1;REPS1,Trim71,rmats,813,Reactome_Pathways_2024
Epigenetic Regulation of Gene Expression,24/291,0.048527334102239014,2.155480554250153,15.224334917684525,SUZ12;SMARCE1;NCOA2;SS18;TBP;AKAP8L;DNMT3A;EHMT1;ARID4B;PPHLN1;MED16;NCOR2;ZZZ3;NCOR1;KANSL2;MED20;MTF2;TADA3;DNMT3B;UBTF;TBL1X;RBM7;MTA3;KAT14,Trim71,rmats,813,Reactome_Pathways_2024
Mitotic G2-G2/M phases,13/87,0.03189378661784358,4.197111486486486,41.76567648373524,CEP57;PLK4;CEP164;CDC25C;HAUS2;PCM1;WEE1;PRKAR2B;TUBGCP6;PCNT;CLASP1;CDK5RAP2;CEP78,Trim71,rmats,813,BioPlanet_2019
Mitochondrial gene expression,6/19,0.03189378661784358,10.965970832141835,103.97442693292538,MYEF2;CREB1;MTERF3;NRF1;GABPB1;GABPA,Trim71,rmats,813,BioPlanet_2019
Lipid and lipoprotein metabolism,38/489,0.03189378661784358,2.0369587297045992,18.576062861215657,PI4K2B;MTMR2;SLC44A2;MTMR14;PITPNB;PRKAG2;NRF1;MED16;MED15;MTMR7;PGS1;FADS2;PPP1CC;PTDSS2;MCEE;PIP5K1C;TBL1X;LDLRAP1;ACADS;CTSA;NCOA2;CERS5;PLA2G12A;PHYH;CHKA;GGPS1;SPHK2;ACSL3;NCOR2;NCOR1;PCCA;AGPS;MED20;FAR1;MVD;DHCR7;CSNK1G2;CERS2,Trim71,rmats,813,BioPlanet_2019
Mitochondrial tRNA aminoacylation,6/21,0.03189378661784358,9.502850061957869,84.17724902642475,RARS2;AARS2;SARS2;KARS;DARS2;TARS2,Trim71,rmats,813,BioPlanet_2019
RNA Binding (GO:0003723),102/1411,4.280971433875281e-6,1.9593402378212506,36.558232117136534,EIF4A2;TCERG1;TFRC;FMR1;NUDT1;VIRMA;GPATCH8;EIF4ENIF1;PPP1CC;ENDOV;NUSAP1;FBRSL1;UBAP2L;MTPAP;AGFG1;RARS2;DIMT1;SECISBP2;PUS1;METTL3;CIRBP;ZCRB1;SRRM1;ILF3;RPP21;PPIG;DUS3L;AARS2;ZCCHC9;RTN4;RCC1L;HNRNPDL;PCBP4;ERI3;HLTF;DND1;SAFB2;UTP20;MAP4;LYAR;ZC3H14;MARK2;TIA1;CHTOP;PNPT1;CPSF6;HMGA1;MAGOHB;PUM1;TDRD3;SRPK1;FUBP3;HNRNPD;NOL10;RNPS1;RPS24;EIF4G1;RBM25;AKAP8L;ZCCHC17;UBTF;RBM7;RBM5;NCOA5;RBM18;MRPS23;SPATS2;DARS2;PPHLN1;TRNAU1AP;SAFB;DALRD3;SARS2;PKM;SLTM;NOA1;ESRP1;TRUB2;POLDIP3;SRRT;SAMHD1;ADD1;MTHFSD;SCAF8;TCOF1;SRP72;TRA2A;IGF2BP1;RRP36;PTCD3;MYEF2;KRR1;ADAT1;RSRC2;TPD52L2;APTX;U2SURP;KTN1;SEC23IP;TNIP1;ZYX;R3HDM1,Trim71,rmats,813,GO_Molecular_Function_2023
Methylation-Dependent Protein Binding (GO:0140034),12/68,0.004563182424056544,5.117977528089888,56.26549490412,KDM5A;MBTD1;SUZ12;MORC3;ING3;ZZZ3;FMR1;MTF2;CBX1;ZMYND11;TDRD3;BPTF,Trim71,rmats,813,GO_Molecular_Function_2023
Methylated Histone Binding (GO:0035064),12/71,0.0047834415023339915,4.856979622928966,51.1978692574245,KDM5A;MBTD1;SUZ12;MORC3;ING3;ZZZ3;FMR1;MTF2;CBX1;ZMYND11;TDRD3;BPTF,Trim71,rmats,813,GO_Molecular_Function_2023
