Term,Overlap,Adjusted.P.value,Odds.Ratio,Combined.Score,Genes,ko_symbol,event,type,gene_number,db
protein-RNA Complex Assembly (GO:0022618),8/150,0.0404225386528093,4.743275101251284,36.25474367187441,TRAF7;XAB2;RSRP1;GEMIN5;KHDC4;HNRNPC;RBM5;SRPK1,Trim71,A3SS,rmats,241,GO_Biological_Process_2023
Regulation Of Cellular Component Organization (GO:0051128),8/153,0.0404225386528093,4.6444280005919785,34.88875903415649,CAMSAP3;MAD2L2;SETD5;RAB4A;NCLN;ROCK1;TSC2;HCFC1,Trim71,A3SS,rmats,241,GO_Biological_Process_2023
Modification-Dependent Protein Catabolic Process (GO:0019941),9/192,0.0404225386528093,4.149802148106275,31.12677477567233,BAG6;RNF13;UHRF1;RNF25;USP33;TTC3;TRIP12;TRIM32;CHFR,Trim71,A3SS,rmats,241,GO_Biological_Process_2023
Negative Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032435),4/32,0.0404225386528093,11.893309222423147,88.89992957835888,BAG6;SDCBP;SGTA;OGT,Trim71,A3SS,rmats,241,GO_Biological_Process_2023
Heterochromatin Formation (GO:0031507),4/32,0.0404225386528093,11.893309222423147,88.89992957835888,HDAC5;UHRF1;BAZ2A;TRIP12,Trim71,A3SS,rmats,241,GO_Biological_Process_2023
Positive Regulation Of Exosomal Secretion (GO:1903543),3/14,0.0404225386528093,22.629488158899925,169.03408910015114,SDCBP;TSG101;HGS,Trim71,A3SS,rmats,241,GO_Biological_Process_2023
Regulation Of Double-Strand Break Repair (GO:2000779),6/88,0.046180359792288725,6.126725480020758,44.649620587274846,RAD51AP1;MORF4L1;MRGBP;TRIP12;BRD7;ATRIP,Trim71,A3SS,rmats,241,GO_Biological_Process_2023
DNA Metabolic Process (GO:0006259),11/288,0.04855431560467422,3.3637105634908178,24.07772433580614,CTC1;TOP2A;RAD51AP1;MSH3;OGG1;ORC3;POLD1;ATRX;NUDT1;MMS19;ATRIP,Trim71,A3SS,rmats,241,GO_Biological_Process_2023
Regulation Of mRNA Processing (GO:0050684),4/35,0.04855431560467422,10.740710494079217,76.55248284355379,RBM39;SON;SAFB2;SRPK1,Trim71,A3SS,rmats,241,GO_Biological_Process_2023
DNA Damage Response (GO:0006974),13/384,0.04855431560467422,2.9796661464983214,21.167611101303727,TOP2A;OGG1;ATRX;NUDT1;MAD2L2;RAD51AP1;MSH3;POLD1;MMS19;TRIP12;TRAPPC13;ATRIP;HDGFL2,Trim71,A3SS,rmats,241,GO_Biological_Process_2023
Mitophagy (GO:0000423),3/16,0.048798907668161674,19.146089204912734,135.10759122880197,TAFAZZIN;ATG4B;OGT,Trim71,A3SS,rmats,241,GO_Biological_Process_2023
Histone Deacetylation (GO:0016575),4/36,0.048798907668161674,10.404535864978904,73.02895362610698,HDAC5;MORF4L1;MTA1;GATAD2A,Trim71,A3SS,rmats,241,GO_Biological_Process_2023
Intracellular Membrane-Bounded Organelle (GO:0043231),102/5175,1.6552435610462522e-6,2.1243400312275313,37.93258057966641,SPARC;EHMT2;ECI2;NUDT1;EHMT1;EDC4;CDC27;FAM53A;MTPAP;AGFG1;IPMK;MED8;TSC2;NOSIP;CDC25C;SCAMP3;HCFC1;ILF3;DMTF1;CCNE2;MSH3;GEMIN5;CBLL1;HDGFL2;ANKRD17;CDCA2;BAZ2A;GATA4;HIF1A;BAG6;RAD51AP1;SDCBP;PCBP2;SAFB2;KHDC4;ATRIP;AP1M2;CTC1;UBE2F;CPSF1;NCAPH2;FANCE;SRPK1;RSRP1;MMS19;HNRNPC;TCF3;OGT;TOP2A;SETD5;RNF10;DDX49;RNF13;TCF25;PHF23;OGG1;CDCA7L;HP1BP3;PSIP1;SMG5;RSRC1;MLX;RBM5;TBP;PRMT2;AKTIP;ATRX;TRNAU1AP;PTBP2;SIRT3;GNL3;TRAF7;NCOR1;RABEP2;HDAC5;ATF6B;UHRF1;WIZ;LENG8;RAD54B;NT5C;MAPK9;MTA1;MAPK7;U2AF2;POLD1;BRD9;BRD7;KDM4A;B3GAT3;RNF25;NR1H2;SGTA;APTX;CHFR;GATAD2A;MAD2L2;XAB2;TTC3;ACIN1;TRIP12;TRIM32,Trim71,A3SS,rmats,241,GO_Cellular_Component_2023
Nucleus (GO:0005634),92/4487,1.6552435610462522e-6,2.1584747768589994,38.09460433022874,TOP2A;SETD5;RNF10;DDX49;TCF25;EHMT2;PHF23;OGG1;CDCA7L;HP1BP3;NUDT1;EHMT1;PSIP1;SMG5;EDC4;RSRC1;CDC27;MLX;FAM53A;RBM5;TBP;PRMT2;AKTIP;IPMK;ATRX;MED8;TSC2;NOSIP;TRNAU1AP;CDC25C;PTBP2;HCFC1;SIRT3;GNL3;ILF3;NCOR1;DMTF1;CCNE2;MSH3;GEMIN5;CBLL1;HDGFL2;ANKRD17;HDAC5;CDCA2;ATF6B;UHRF1;WIZ;LENG8;BAZ2A;GATA4;HIF1A;RAD54B;NT5C;BAG6;RAD51AP1;SDCBP;MAPK9;MTA1;MAPK7;U2AF2;POLD1;PCBP2;SAFB2;BRD9;KHDC4;BRD7;ATRIP;CTC1;UBE2F;KDM4A;CPSF1;RNF25;NCAPH2;NR1H2;SGTA;FANCE;APTX;CHFR;SRPK1;GATAD2A;MAD2L2;XAB2;TTC3;RSRP1;ACIN1;MMS19;TRIP12;HNRNPC;TCF3;OGT;TRIM32,Trim71,A3SS,rmats,241,GO_Cellular_Component_2023
Euchromatin (GO:0000791),5/44,0.009199886655696182,10.712733594089526,92.3479388449776,SETD5;TBP;UHRF1;PSIP1;TCF3,Trim71,A3SS,rmats,241,GO_Cellular_Component_2023
Chromosome (GO:0005694),8/164,0.032961155715264895,4.314515241553869,30.44567480840316,RAD51AP1;TOP2A;MAD2L2;CDCA2;HP1BP3;TRAPPC13;FANCE;GNL3,Trim71,A3SS,rmats,241,GO_Cellular_Component_2023
DNA-directed DNA Polymerase Activity (GO:0003887),3/20,0.03291388568494881,24.13995943204868,188.117108388032,POLDIP2;PRIMPOL;POLG,Trim71,A5SS,rmats,148,GO_Molecular_Function_2023
DNA Polymerase Activity (GO:0034061),3/21,0.03291388568494881,22.797701149425286,174.26651827099587,POLDIP2;PRIMPOL;POLG,Trim71,A5SS,rmats,148,GO_Molecular_Function_2023
Nuclear Receptor Coactivator Activity (GO:0030374),4/50,0.03291388568494881,11.960144927536232,90.69505302025782,MED12;CNOT6;HMGA1;PPRC1,Trim71,A5SS,rmats,148,GO_Molecular_Function_2023
Acid Phosphatase Activity (GO:0003993),2/6,0.038805617679641,67.97260273972603,484.6959126300919,ACP2;POLG,Trim71,A5SS,rmats,148,GO_Molecular_Function_2023
mRNA Binding (GO:0003729),8/282,0.04073753188116207,4.083003128258603,27.40410294537049,RBM25;MRPS11;ESRP1;PUM1;TYMS;TARDBP;PUM2;NELFE,Trim71,A5SS,rmats,148,GO_Molecular_Function_2023
miRNA Binding (GO:0035198),3/29,0.04073753188116207,15.776657824933688,105.33607664750609,PUM1;RBM10;PUM2,Trim71,A5SS,rmats,148,GO_Molecular_Function_2023
DNA Binding (GO:0003677),15/846,0.042756080093058986,2.5814988735376345,16.713119043534366,KMT2D;MORC3;SMARCB1;OGG1;HMGA1;PDS5B;USF1;TFPT;EXO1;TAF6;ZMYND11;TARDBP;EZH2;POLG;CENPS,Trim71,A5SS,rmats,148,GO_Molecular_Function_2023
Mitotic Spindle Assembly (GO:0090307),5/44,0.01741782521961395,17.76313430159584,194.2172033104275,RACGAP1;ABRAXAS1;PRC1;CLASP1;CCDC61,Trim71,A5SS,rmats,148,GO_Biological_Process_2023
DNA Metabolic Process (GO:0006259),10/288,0.02065095417197167,5.102179126264206,49.75295397205452,TFPT;SMARCB1;EXO1;OGG1;FANCA;PDS5B;TYMS;ATRIP;POLG;CENPS,Trim71,A5SS,rmats,148,GO_Biological_Process_2023
DNA Repair (GO:0006281),10/291,0.02065095417197167,5.046933828459435,48.777828390363084,POLDIP2;EXO1;ABRAXAS1;OGG1;FANCA;PDS5B;ATRIP;RHNO1;PRIMPOL;CENPS,Trim71,A5SS,rmats,148,GO_Biological_Process_2023
Nucleus (GO:0005634),58/4487,3.5677742056428784e-4,2.244133363437947,28.443485750832235,SMARCB1;PDCD6;OGG1;RESF1;NFU1;MED12;EXO1;XPO6;GPBP1;CWC22;NELFE;TLE3;MORC3;STRADA;PRKCD;PPRC1;JMJD6;ESRP1;ZMYND11;CBLL1;RHNO1;YAP1;KMT2D;GTF2A2;GGNBP2;POLDIP2;ABRAXAS1;PDS5B;UBE2J2;TYMS;UACA;HDAC6;PRIMPOL;BCL2L12;TFPT;RACGAP1;RBBP5;U2AF2;MARCHF7;ATRIP;RBM10;HNRNPA3;HMGA1;FANCA;LSM5;BLTP1;USF1;LSM7;CNOT6;CENPF;PRC1;MOB2;SRRD;CDK2AP2;TAF6;TARDBP;TRMT61A;EZH2,Trim71,A5SS,rmats,148,GO_Cellular_Component_2023
Intracellular Membrane-Bounded Organelle (GO:0043231),60/5175,0.00372471110533542,1.9644094908024528,18.928690864624418,SMARCB1;PDCD6;OGG1;RESF1;NFU1;MED12;EXO1;XPO6;GPBP1;CWC22;NELFE;POLG;TLE3;MORC3;STRADA;PRKCD;PPRC1;JMJD6;ESRP1;ZMYND11;CBLL1;RHNO1;YAP1;KMT2D;GTF2A2;GGNBP2;POLDIP2;ABRAXAS1;UBA5;PDS5B;UBE2J2;TYMS;UACA;HDAC6;PRIMPOL;BCL2L12;TFPT;RACGAP1;RBBP5;U2AF2;MARCHF7;ATRIP;RBM10;HNRNPA3;HMGA1;FANCA;LSM5;BLTP1;USF1;LSM7;CNOT6;CENPF;PRC1;MOB2;SRRD;CDK2AP2;TAF6;TARDBP;TRMT61A;EZH2,Trim71,A5SS,rmats,148,GO_Cellular_Component_2023
U6 snRNP (GO:0005688),2/7,0.04235955291625759,54.37534246575343,369.70597228777467,LSM7;LSM5,Trim71,A5SS,rmats,148,GO_Cellular_Component_2023
"Catalytic Activity, Acting On A tRNA (GO:0140101)",6/39,7.530034449933641e-4,17.60873440285205,223.64552617314308,QTRT1;AARS2;TARS2;FTSJ1;DUS3L;OSGEP,Trim71,RI,rmats,210,GO_Molecular_Function_2023
tRNA Modification (GO:0006400),8/67,5.556377201036976e-4,13.244504111428093,192.27537303207097,QTRT1;CTU2;AARS2;TRMT1;FTSJ1;DUS3L;TRMT61A;OSGEP,Trim71,RI,rmats,210,GO_Biological_Process_2023
RNA Modification (GO:0009451),6/51,0.008493739901705776,12.905228758169935,143.21261580150457,QTRT1;AARS2;TRMT1;FTSJ1;OSGEP;JMJD6,Trim71,RI,rmats,210,GO_Biological_Process_2023
Histone Modification (GO:0016570),7/81,0.008568046805670419,9.187325256290773,98.14892718398663,ING4;HDAC5;MRGBP;CARM1;BRD8;DMAP1;SUDS3,Trim71,RI,rmats,210,GO_Biological_Process_2023
Positive Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:1905168),5/36,0.009840384384963242,15.546026750590087,159.41825916547626,MRGBP;MMS19;BRD8;DMAP1;HDGFL2,Trim71,RI,rmats,210,GO_Biological_Process_2023
Histone H4 Acetylation (GO:0043967),5/39,0.009840384384963242,14.172166427546628,139.69079100151635,ING4;NAA40;MRGBP;BRD8;DMAP1,Trim71,RI,rmats,210,GO_Biological_Process_2023
DNA Metabolic Process (GO:0006259),12/288,0.009840384384963242,4.285024154589372,41.93852760327041,CTC1;INO80E;PARP2;POLE2;PWWP3A;MMS19;LRWD1;TYMS;MEN1;RAD9A;POLG;MUTYH,Trim71,RI,rmats,210,GO_Biological_Process_2023
Histone H2A Acetylation (GO:0043968),4/21,0.009840384384963242,22.584808680753856,219.01227002264997,NAA40;MRGBP;BRD8;DMAP1,Trim71,RI,rmats,210,GO_Biological_Process_2023
Chromatin Organization (GO:0006325),11/268,0.017893692134530192,4.20122010832372,37.56423357703389,ING4;HDAC5;INO80E;PWWP3A;BRD9;HNRNPC;SUDS3;LRWD1;HMGN2;ARID1A;HDGFL2,Trim71,RI,rmats,210,GO_Biological_Process_2023
Chromatin Remodeling (GO:0006338),10/228,0.017893692134530192,4.488990825688074,39.38458296347794,CDK9;HDAC5;INO80E;PARP2;BRD9;HNRNPC;SIRT7;SUDS3;ARID1A;HDGFL2,Trim71,RI,rmats,210,GO_Biological_Process_2023
Mitotic Sister Chromatid Segregation (GO:0000070),7/111,0.017893692134530192,6.527188328912467,56.58497340307009,ESPL1;ABRAXAS1;NCAPH2;AKAP8L;SPICE1;NCAPG;CHMP7,Trim71,RI,rmats,210,GO_Biological_Process_2023
tRNA Processing (GO:0008033),5/50,0.017893692134530192,10.70189701897019,92.54345771300899,QTRT1;AARS2;TRMT1;FTSJ1;OSGEP,Trim71,RI,rmats,210,GO_Biological_Process_2023
Positive Regulation Of DNA Recombination (GO:0045911),5/51,0.018031575102478787,10.468716861081655,89.53580159428769,MRGBP;MMS19;BRD8;DMAP1;HDGFL2,Trim71,RI,rmats,210,GO_Biological_Process_2023
Positive Regulation Of Double-Strand Break Repair (GO:2000781),6/84,0.022131549559332078,7.432880844645551,61.453410004110246,MRGBP;MMS19;BRD8;DMAP1;ARID1A;HDGFL2,Trim71,RI,rmats,210,GO_Biological_Process_2023
Mitotic Cytokinesis (GO:0000281),5/59,0.030777026968158164,8.914182475158086,70.1002916111534,ESPL1;RACGAP1;EXOC6B;JTB;CENPA,Trim71,RI,rmats,210,GO_Biological_Process_2023
Regulation Of DNA Repair (GO:0006282),7/129,0.032244784668888554,5.559072922555116,43.07350473931877,CDK9;INO80E;MRGBP;DMAP1;SIRT7;BRD8;ARID1A,Trim71,RI,rmats,210,GO_Biological_Process_2023
tRNA Methylation (GO:0030488),4/36,0.03746106835857976,11.989077669902912,90.32380206294701,DALRD3;TRMT1;FTSJ1;TRMT61A,Trim71,RI,rmats,210,GO_Biological_Process_2023
DNA Repair-Dependent Chromatin Remodeling (GO:0140861),3/16,0.038094478125271135,22.0479375696767,164.3993224285278,PARP2;SIRT7;HDGFL2,Trim71,RI,rmats,210,GO_Biological_Process_2023
RNA Processing (GO:0006396),8/183,0.04483927171756179,4.439038189533239,32.122103684625856,AKAP8L;EXOSC8;THOC1;LUC7L3;NOL9;HNRNPC;LSM5;BCAS2,Trim71,RI,rmats,210,GO_Biological_Process_2023
Nucleus (GO:0005634),76/4487,6.548738973286833e-4,1.9774241465535618,24.686873847539868,NAA40;AKAP8L;UFSP2;RPL10A;MED12;ING4;HMGN2;BCAS2;MEN1;ILKAP;HES6;MORC3;TGIF2;PARP2;THOC1;KRT7;DDX51;SIRT7;ARID1A;JMJD6;MAU2;ESPL1;LUC7L3;ANAPC5;ANKRA2;HDGFL2;HDAC5;KDM3A;ABRAXAS1;NCAPG;DLST;HTRA2;LENG8;NOL9;AMBRA1;TYMS;CENPA;OSGEP;PSMB10;FXR1;PRDX5;RACGAP1;ZSCAN10;EXOSC8;BRD9;BRD8;SUDS3;DMAP1;MUTYH;CTC1;RANBP2;PLK2;NCAPH2;NR1H2;ASPSCR1;LARP7;TRMT1;LRWD1;FANCE;LSM5;NR2F6;CDK9;FIBP;HNRNPM;CNOT6;EIF5;MIS18A;CARM1;TCEA2;PWWP3A;MDM2;RSRP1;MMS19;HNRNPC;TRMT61A;RAD9A,Trim71,RI,rmats,210,GO_Cellular_Component_2023
Intracellular Membrane-Bounded Organelle (GO:0043231),82/5175,0.0012636780588352902,1.8486679020223837,20.201826654838488,NAA40;AKAP8L;UFSP2;RPL10A;MED12;ING4;HMGN2;BCAS2;MEN1;POLG;ILKAP;HES6;MORC3;TGIF2;PARP2;THOC1;KRT7;DDX51;SIRT7;ARID1A;JMJD6;MAU2;ESPL1;LUC7L3;ANAPC5;ANKRA2;HDGFL2;HDAC5;KDM3A;SLC66A1;ABRAXAS1;MAK16;NCAPG;DLST;HTRA2;LENG8;NOL9;AMBRA1;TYMS;CENPA;OSGEP;PSMB10;FXR1;PRDX5;RACGAP1;ZSCAN10;EXOSC8;BRD9;BRD8;SUDS3;DMAP1;MUTYH;CTC1;RANBP2;PLK2;NCAPH2;NR1H2;ASPSCR1;LARP7;BRAF;TRMT1;LRWD1;FANCE;LSM5;NR2F6;CDK9;FIBP;HNRNPM;CNOT6;EIF5;MIS18A;POLE2;CARM1;TCEA2;PWWP3A;MDM2;RSRP1;MMS19;MAN2B1;HNRNPC;TRMT61A;RAD9A,Trim71,RI,rmats,210,GO_Cellular_Component_2023
Intracellular Non-Membrane-Bounded Organelle (GO:0043232),29/1195,0.0012636780588352902,2.559138765956237,27.455484865628527,INO80E;PAK1IP1;MAK16;NOLC1;HTRA2;NOL9;AUP1;AMBRA1;FXR1;TAF1D;RACGAP1;EXOSC8;PARP2;DIMT1;SPICE1;SIRT7;LRWD1;FANCE;LSS;NLE1;JMJD6;ABTB1;TBL3;MDM2;JTB;MMS19;ANAPC5;ARHGEF2;LLGL1,Trim71,RI,rmats,210,GO_Cellular_Component_2023
Nuclear Chromosome (GO:0000228),6/95,0.02157490092766948,6.510575016523464,49.501346334965355,INO80E;NCAPH2;NCAPG;BRD8;DMAP1;SUDS3,Trim71,RI,rmats,210,GO_Cellular_Component_2023
RNA Binding (GO:0003723),102/1411,4.280971433875281e-6,1.9593402378212506,36.558232117136534,EIF4A2;TCERG1;TFRC;FMR1;NUDT1;VIRMA;GPATCH8;EIF4ENIF1;PPP1CC;ENDOV;NUSAP1;FBRSL1;UBAP2L;MTPAP;AGFG1;RARS2;DIMT1;SECISBP2;PUS1;METTL3;CIRBP;ZCRB1;SRRM1;ILF3;RPP21;PPIG;DUS3L;AARS2;ZCCHC9;RTN4;RCC1L;HNRNPDL;PCBP4;ERI3;HLTF;DND1;SAFB2;UTP20;MAP4;LYAR;ZC3H14;MARK2;TIA1;CHTOP;PNPT1;CPSF6;HMGA1;MAGOHB;PUM1;TDRD3;SRPK1;FUBP3;HNRNPD;NOL10;RNPS1;RPS24;EIF4G1;RBM25;AKAP8L;ZCCHC17;UBTF;RBM7;RBM5;NCOA5;RBM18;MRPS23;SPATS2;DARS2;PPHLN1;TRNAU1AP;SAFB;DALRD3;SARS2;PKM;SLTM;NOA1;ESRP1;TRUB2;POLDIP3;SRRT;SAMHD1;ADD1;MTHFSD;SCAF8;TCOF1;SRP72;TRA2A;IGF2BP1;RRP36;PTCD3;MYEF2;KRR1;ADAT1;RSRC2;TPD52L2;APTX;U2SURP;KTN1;SEC23IP;TNIP1;ZYX;R3HDM1,Trim71,SE,rmats,813,GO_Molecular_Function_2023
Methylation-Dependent Protein Binding (GO:0140034),12/68,0.004563182424056544,5.117977528089888,56.26549490412,KDM5A;MBTD1;SUZ12;MORC3;ING3;ZZZ3;FMR1;MTF2;CBX1;ZMYND11;TDRD3;BPTF,Trim71,SE,rmats,813,GO_Molecular_Function_2023
Methylated Histone Binding (GO:0035064),12/71,0.0047834415023339915,4.856979622928966,51.1978692574245,KDM5A;MBTD1;SUZ12;MORC3;ING3;ZZZ3;FMR1;MTF2;CBX1;ZMYND11;TDRD3;BPTF,Trim71,SE,rmats,813,GO_Molecular_Function_2023
DNA Binding (GO:0003677),56/846,0.02681188705307699,1.7227095630653981,14.38429269066181,KDM5A;FMR1;PRDM5;HP1BP3;SMC5;SMC6;RBPJ;ENDOV;RUVBL2;DNMT3B;SMARCAD1;RBM5;POLG;MORC3;SECISBP2;ATRX;DNMT3A;SAFB;SIRT3;ILF3;SLTM;IRF1;MTF2;ZMYND11;HDAC4;KDM3A;WBP2;SRRT;PDS5B;SAMHD1;RELA;RNF138;HSF1;IGF2BP1;SAFB2;RBBP8;PMS2;PATZ1;LYAR;NHEJ1;BPTF;SUZ12;SMAD2;TCF7L2;POU2F1;ATAD5;CBX1;HMGA1;APTX;KLF2;CAMSAP3;TFAP4;FUBP3;AUNIP;QRICH1;RAD18,Trim71,SE,rmats,813,GO_Molecular_Function_2023
Ubiquitin-Like Protein Peptidase Activity (GO:0019783),7/32,0.02681188705307699,6.6567741935483875,55.2950363709272,USP47;USP48;USPL1;ATG4B;UFSP2;UCHL3;USP28,Trim71,SE,rmats,813,GO_Molecular_Function_2023
Histone Modification (GO:0016570),15/81,0.002210041931659668,5.445716564137617,76.44747014396664,HDAC4;MEAF6;UBE2B;USP3;MBTD1;ING3;MRGBP;RUVBL2;BRMS1L;MIER1;TADA3;EP400;TBL1X;MTA3;KAT14,Trim71,SE,rmats,813,GO_Biological_Process_2023
Internal Peptidyl-Lysine Acetylation (GO:0018393),10/39,0.003500323556572284,8.226907716751835,106.00453603681083,BAG6;MBTD1;ATAT1;ING3;MRGBP;MEAF6;RUVBL2;TADA3;EP400;KAT14,Trim71,SE,rmats,813,GO_Biological_Process_2023
Histone H2A Acetylation (GO:0043968),7/21,0.010670285389136062,11.8939205955335,134.17990606027223,MBTD1;NAA40;ING3;MRGBP;MEAF6;RUVBL2;EP400,Trim71,SE,rmats,813,GO_Biological_Process_2023
DNA Damage Response (GO:0006974),34/384,0.010670285389136062,2.3490115532734275,25.522840556823432,MUS81;USP16;STXBP4;FMR1;DOT1L;NUDT1;SMC5;CIB1;SMC6;PDS5B;SAMHD1;ENDOV;HPF1;HLTF;EP400;TLK2;RBBP8;MAP2K6;MUTYH;USP47;UBE2B;KMT5C;USP3;METTL3;CBX1;ATRX;VRK1;FANCC;CHD1L;USP28;FOXP1;TTC5;MMS19;RAD18,Trim71,SE,rmats,813,GO_Biological_Process_2023
DNA Metabolic Process (GO:0006259),28/288,0.010670285389136062,2.596550710436061,28.18348790495981,MUS81;FMR1;DOT1L;NUDT1;PDS5B;SAMHD1;ENDOV;HPF1;ORC6;ORC1;CBS;RUVBL2;HLTF;EP400;RBBP8;SMARCAD1;POLG;MUTYH;TCF7L2;UBE2B;KMT5C;USP3;ATRX;FANCC;CHD1L;UBE2V2;MMS19;RAD18,Trim71,SE,rmats,813,GO_Biological_Process_2023
Histone Acetylation (GO:0016573),11/60,0.011926187019366742,5.356964731029569,56.57280164498144,MBTD1;NAA40;ING3;MRGBP;MEAF6;RUVBL2;TADA3;EP400;MAP3K7;KAT14;TAF2,Trim71,SE,rmats,813,GO_Biological_Process_2023
mRNA Polyadenylation (GO:0006378),7/24,0.013196617736353715,9.793460808641074,100.8476434454112,SCAF8;PNPT1;PAPOLA;PEX2;TENT2;MTPAP;CDC73,Trim71,SE,rmats,813,GO_Biological_Process_2023
RNA Polyadenylation (GO:0043631),7/25,0.013196617736353715,9.248897160187482,92.5305885022402,SCAF8;PNPT1;PAPOLA;PEX2;TENT2;MTPAP;CDC73,Trim71,SE,rmats,813,GO_Biological_Process_2023
Establishment Of Mitotic Spindle Localization (GO:0040001),8/34,0.013196617736353715,7.323841376015289,72.38182968020975,GPSM1;SAPCD2;FBXW11;NUSAP1;CENPA;CLASP1;CDK5RAP2;ENKD1,Trim71,SE,rmats,813,GO_Biological_Process_2023
Regulation Of Organelle Organization (GO:0033043),14/100,0.013196617736353715,3.8916960153680473,38.40480133175167,USP6NL;FIS1;RAP1GDS1;MFF;PTK2;CAMSAP3;TJP1;RHOT1;RUVBL2;PREB;NF2;DNM1L;MARK2;ATG5,Trim71,SE,rmats,813,GO_Biological_Process_2023
DNA Repair (GO:0006281),27/291,0.013196617736353715,2.4622224149895904,23.894488821577603,MUS81;ABRAXAS1;FMR1;DOT1L;NUDT1;CIB1;PDS5B;ENDOV;HPF1;HLTF;EP400;RBBP8;PMS2;NHEJ1;MUTYH;USP47;UBE2B;KMT5C;USP3;ATRX;FANCC;CHD1L;APTX;UBE2V2;MMS19;RAD18;RHNO1,Trim71,SE,rmats,813,GO_Biological_Process_2023
Regulation Of mRNA Processing (GO:0050684),8/35,0.013196617736353715,7.052219921785139,68.12117348447657,TIA1;SLTM;PAPOLA;SAFB2;MAGOHB;SAFB;SRPK1;SRRM1,Trim71,SE,rmats,813,GO_Biological_Process_2023
Establishment Of Spindle Orientation (GO:0051294),8/35,0.013196617736353715,7.052219921785139,68.12117348447657,GPSM1;SAPCD2;FBXW11;MAP4;CENPA;CLASP1;CDK5RAP2;ENKD1,Trim71,SE,rmats,813,GO_Biological_Process_2023
Intracellular Protein Transport (GO:0006886),29/325,0.013196617736353715,2.3607237658576943,22.69147890742801,RPAIN;IPO11;FUT10;COX18;SNX13;RAB22A;ARFRP1;EIF4ENIF1;XPO4;ARFIP2;HEATR3;TLK1;ARFIP1;FAM53A;HOMER3;RAB28;SEC31A;APPL1;CTSA;RANBP3;STRADA;STX8;SEC16A;FAM91A1;CAMSAP3;SEC23IP;CTTN;RAB3GAP2;PREB,Trim71,SE,rmats,813,GO_Biological_Process_2023
Selective Autophagy (GO:0061912),10/58,0.019051874969099596,4.96549398090494,45.56281548894066,RETREG3;TAFAZZIN;UBA5;UBQLN1;ARFIP2;ATG4B;PEX2;AMBRA1;ATG13;ATG5,Trim71,SE,rmats,813,GO_Biological_Process_2023
Histone H4 Acetylation (GO:0043967),8/39,0.02492923086345271,6.140973752754959,54.301399045193484,MBTD1;NAA40;ING3;MRGBP;MEAF6;KANSL2;RUVBL2;EP400,Trim71,SE,rmats,813,GO_Biological_Process_2023
Positive Regulation Of Mitochondrial Calcium Ion Concentration (GO:0051561),4/8,0.02672205550638568,23.711990111248454,206.3178690691987,FIS1;RAP1GDS1;MICU1;SLC25A23,Trim71,SE,rmats,813,GO_Biological_Process_2023
mRNA 3'-End Processing (GO:0031124),8/40,0.02672205550638568,5.948757763975156,51.48794078106282,SCAF8;CPSF6;PAPOLA;RPRD1B;PEX2;TENT2;MTPAP;CDC73,Trim71,SE,rmats,813,GO_Biological_Process_2023
Positive Regulation Of DNA Recombination (GO:0045911),9/51,0.027617055223829352,5.102611940298507,43.72035774139201,MBTD1;ING3;MRGBP;TFRC;MEAF6;KMT5C;RUVBL2;EP400;MMS19,Trim71,SE,rmats,813,GO_Biological_Process_2023
Regulation Of mRNA Metabolic Process (GO:1903311),5/15,0.030792780914407035,11.866955445544555,99.19944987155573,SLTM;SAFB2;MAGOHB;SAFB;SRPK1,Trim71,SE,rmats,813,GO_Biological_Process_2023
Regulation Of miRNA-mediated Gene Silencing (GO:0060964),5/15,0.030792780914407035,11.866955445544555,99.19944987155573,FMR1;DND1;LIMD1;PUM1;EIF4G1,Trim71,SE,rmats,813,GO_Biological_Process_2023
Proteasome-Mediated Ubiquitin-Dependent Protein Catabolic Process (GO:0043161),27/319,0.03497578742905236,2.2228249503293944,18.194722469667298,ANAPC15;WDR26;ANAPC16;PSMD14;FAF2;UBR1;AMBRA1;UBE2J2;UBE2J1;ECPAS;BAG6;AMN1;ZNRF1;SHARPIN;RNF216;UBQLN1;TBL1X;BTRC;FBXW5;UBE2B;FBXW11;UBE4A;ARMC8;DNAJC10;MDM2;RBCK1;RNF121,Trim71,SE,rmats,813,GO_Biological_Process_2023
Protein Secretion (GO:0009306),10/67,0.04249128244638099,4.179502304952917,33.21162237772677,TANGO6;CYB5R4;PORCN;RAB13;MIA2;MIA3;PREB;COPG2;NAGPA;RAB8B,Trim71,SE,rmats,813,GO_Biological_Process_2023
