go,symbol
GO:0000786,H4C4
GO:0000786,H4C5
GO:0000786,H4C6
GO:0000786,H4C8
GO:0000786,H4C9
GO:0000786,ING3
GO:0000786,KAT5
GO:0000786,MBTD1
GO:0000786,MEAF6
GO:0000786,MORF4L1
GO:0000786,MORF4L2
GO:0000786,MRGBP
GO:0000786,RUVBL1
GO:0000786,RUVBL2
GO:0000786,SRCAP
GO:0000786,TRRAP
GO:0000786,VPS72
GO:0000786,YEATS4
GO:0000786,ZNHIT1
GO:0000794,IHO1
GO:0000794,MEI4
GO:0000794,NCAPD2
GO:0000794,NCAPD3
GO:0000794,NCAPG
GO:0000794,NCAPG2
GO:0000794,NCAPH
GO:0000794,NCAPH2
GO:0000794,REC114
GO:0000794,SMC2
GO:0000794,SMC4
GO:0000794,SYCE1
GO:0000794,SYCE2
GO:0000794,SYCE3
GO:0000794,SYCP1
GO:0000794,SYCP2
GO:0000794,SYCP3
GO:0000794,TEX12
GO:0000795,SYCE1
GO:0000795,SYCE2
GO:0000795,SYCE3
GO:0000795,SYCP1
GO:0000795,SYCP2
GO:0000795,SYCP3
GO:0000795,TEX12
GO:0000796,NCAPD2
GO:0000796,NCAPD3
GO:0000796,NCAPG
GO:0000796,NCAPG2
GO:0000796,NCAPH
GO:0000796,NCAPH2
GO:0000796,SMC2
GO:0000796,SMC4
GO:0000811,GINS1
GO:0000811,GINS2
GO:0000811,GINS3
GO:0000811,GINS4
GO:0000813,MVB12A
GO:0000813,TSG101
GO:0000813,UBAP1
GO:0000813,VPS28
GO:0000813,VPS37A
GO:0000813,VPS37B
GO:0000813,VPS37C
GO:0000813,VPS37D
GO:0000814,SNF8
GO:0000814,VPS25
GO:0000814,VPS36
GO:0000815,CHMP1A
GO:0000815,CHMP1B
GO:0000815,CHMP2A
GO:0000815,CHMP2B
GO:0000815,CHMP3
GO:0000815,CHMP4A
GO:0000815,CHMP4B
GO:0000815,CHMP4C
GO:0000815,CHMP5
GO:0000815,CHMP6
GO:0000815,CHMP7
GO:0000815,RNF103-CHMP3
GO:0000922,DSN1
GO:0000922,MIS12
GO:0000922,NSL1
GO:0000922,PMF1
GO:0000922,PMF1-BGLAP
GO:0000932,DCP1A
GO:0000932,DCP1B
GO:0000932,DCP2
GO:0000932,DDX6
GO:0000932,EDC3
GO:0000932,EDC4
GO:0000932,XRN1
GO:0000938,VPS51
GO:0000938,VPS52
GO:0000938,VPS53
GO:0000938,VPS54
GO:0000939,CENPC
GO:0000939,CENPC1
GO:0000939,CENPH
GO:0000939,CENPI
GO:0000939,CENPK
GO:0000939,CENPL
GO:0000939,CENPM
GO:0000939,CENPN
GO:0000939,CENPO
GO:0000939,CENPP
GO:0000939,CENPQ
GO:0000939,CENPS
GO:0000939,CENPS-CORT
GO:0000939,CENPT
GO:0000939,CENPU
GO:0000939,CENPW
GO:0000939,CENPX
GO:0000939,ITGB3BP
GO:0000956,SKIC2
GO:0000956,SKIC3
GO:0000956,SKIC8
GO:0000957,PNPT1
GO:0000957,SUPV3L1
GO:0000974,BCAS2
GO:0000974,CDC5L
GO:0000974,CTNNBL1
GO:0000974,CWC15
GO:0000974,HSPA8
GO:0000974,PLRG1
GO:0000974,PRPF19
GO:0000976,CBX3
GO:0000976,CBX3-PS5
GO:0000976,E2F1
GO:0000976,E2F2
GO:0000976,E2F3
GO:0000976,E2F4
GO:0000976,L3MBTL1
GO:0000976,LOC118568054
GO:0000976,LOC118568056
GO:0000976,RB1
GO:0000976,TFDP1
GO:0000977,ANXA2
GO:0000977,ATF1
GO:0000977,ATF2
GO:0000977,ATF3
GO:0000977,ATF4
GO:0000977,ATF5
GO:0000977,ATF6
GO:0000977,ATF6B
GO:0000977,ATF7
GO:0000977,BACH1
GO:0000977,BACH2
GO:0000977,BATF
GO:0000977,BATF2
GO:0000977,BATF3
GO:0000977,CEBPA
GO:0000977,CEBPB
GO:0000977,CEBPD
GO:0000977,CEBPE
GO:0000977,CEBPG
GO:0000977,CREB1
GO:0000977,CREB3
GO:0000977,CREBZF
GO:0000977,CTNNB1
GO:0000977,DBP
GO:0000977,DDIT3
GO:0000977,ESR1
GO:0000977,FOS
GO:0000977,FOSL1
GO:0000977,FOSL2
GO:0000977,GTF2F1
GO:0000977,GTF2F2
GO:0000977,HLF
GO:0000977,HLTF
GO:0000977,IRF9
GO:0000977,JDP2
GO:0000977,JUN
GO:0000977,JUNB
GO:0000977,JUND
GO:0000977,LEF1
GO:0000977,MAF
GO:0000977,MAFB
GO:0000977,MAFF
GO:0000977,MAFG
GO:0000977,MAFK
GO:0000977,MYB
GO:0000977,NCOA1
GO:0000977,NCOA2
GO:0000977,NFATC2
GO:0000977,NFE2
GO:0000977,NFE2L2
GO:0000977,NFE2L3
GO:0000977,NFIL3
GO:0000977,NFYA
GO:0000977,NFYB
GO:0000977,NFYC
GO:0000977,NR1I2
GO:0000977,POLR2A
GO:0000977,POLR2B
GO:0000977,POLR2C
GO:0000977,POLR2D
GO:0000977,POLR2E
GO:0000977,POLR2F
GO:0000977,POLR2G
GO:0000977,POLR2H
GO:0000977,POLR2I
GO:0000977,POLR2J
GO:0000977,POLR2K
GO:0000977,POLR2L
GO:0000977,POLR2M
GO:0000977,RARA
GO:0000977,REL
GO:0000977,RELA
GO:0000977,RELB
GO:0000977,RXRA
GO:0000977,S100A10
GO:0000977,STAT1
GO:0000977,STAT2
GO:0000977,STAT3
GO:0000977,STAT4
GO:0000977,STAT5A
GO:0000977,STAT5B
GO:0000977,STAT6
GO:0000977,TAF1
GO:0000977,TAF10
GO:0000977,TAF11
GO:0000977,TAF12
GO:0000977,TAF13
GO:0000977,TAF2
GO:0000977,TAF3
GO:0000977,TAF4
GO:0000977,TAF4B
GO:0000977,TAF5
GO:0000977,TAF6
GO:0000977,TAF7
GO:0000977,TAF8
GO:0000977,TAF9
GO:0000977,TBP
GO:0000977,TEAD1
GO:0000977,USF1
GO:0000977,USF2
GO:0000977,XBP1
GO:0000977,YAP1
GO:0000978,FOXO3
GO:0000978,GTF2A1
GO:0000978,GTF2A2
GO:0000978,MAX
GO:0000978,MGA
GO:0000978,MLX
GO:0000978,MLXIP
GO:0000978,MLXIPL
GO:0000978,MNT
GO:0000978,MXD1
GO:0000978,MXD3
GO:0000978,MXD4
GO:0000978,MXI1
GO:0000978,MYC
GO:0000978,NKX2-5
GO:0000978,RFX5
GO:0000978,RFXANK
GO:0000978,RFXAP
GO:0000979,DR1
GO:0000979,DRAP1
GO:0000979,GTF2B
GO:0000979,TBP
GO:0000981,ATF1
GO:0000981,ATF2
GO:0000981,ATF3
GO:0000981,ATF4
GO:0000981,ATF5
GO:0000981,ATF6
GO:0000981,ATF6B
GO:0000981,ATF7
GO:0000981,BACH1
GO:0000981,BACH2
GO:0000981,BATF
GO:0000981,BATF2
GO:0000981,BATF3
GO:0000981,BMAL1
GO:0000981,BMAL2
GO:0000981,CEBPA
GO:0000981,CEBPB
GO:0000981,CEBPD
GO:0000981,CEBPE
GO:0000981,CEBPG
GO:0000981,CLOCK
GO:0000981,CREB1
GO:0000981,CREB3
GO:0000981,CREBZF
GO:0000981,DBP
GO:0000981,DDIT3
GO:0000981,E2F1
GO:0000981,E2F2
GO:0000981,E2F3
GO:0000981,E2F4
GO:0000981,ESR1
GO:0000981,FOS
GO:0000981,FOSL1
GO:0000981,FOSL2
GO:0000981,FOXP1
GO:0000981,FOXP2
GO:0000981,FOXP3
GO:0000981,FOXP4
GO:0000981,HLF
GO:0000981,JUN
GO:0000981,JUNB
GO:0000981,JUND
GO:0000981,MAF
GO:0000981,MAFB
GO:0000981,MAFF
GO:0000981,MAFG
GO:0000981,NCOA2
GO:0000981,NFE2
GO:0000981,NFE2L2
GO:0000981,NFE2L3
GO:0000981,NFIL3
GO:0000981,NKX2-5
GO:0000981,NR1H2
GO:0000981,NR1H3
GO:0000981,RARA
GO:0000981,RB1
GO:0000981,RXRA
GO:0000981,RXRB
GO:0000981,TFDP1
GO:0000981,THRB
GO:0000981,USF1
GO:0000981,USF2
GO:0000981,VDR
GO:0000981,XBP1
GO:0000987,ACTL6A
GO:0000987,ACTR5
GO:0000987,ACTR8
GO:0000987,DR1
GO:0000987,INO80
GO:0000987,INO80B
GO:0000987,INO80C
GO:0000987,INO80D
GO:0000987,INO80E
GO:0000987,KAT14
GO:0000987,KAT2A
GO:0000987,KAT2B
GO:0000987,KAT8
GO:0000987,MBIP
GO:0000987,MCRS1
GO:0000987,MSL1
GO:0000987,MSL2
GO:0000987,MSL3
GO:0000987,NFRKB
GO:0000987,RUVBL1
GO:0000987,RUVBL2
GO:0000987,SGF29
GO:0000987,TADA2A
GO:0000987,TADA3
GO:0000987,TFPT
GO:0000987,UCHL5
GO:0000987,WDR5
GO:0000987,YEATS2
GO:0000987,YY1
GO:0000987,ZZZ3
GO:0000992,CRCP
GO:0000992,POLR1C
GO:0000992,POLR1D
GO:0000992,POLR2E
GO:0000992,POLR2F
GO:0000992,POLR2H
GO:0000992,POLR2K
GO:0000992,POLR2L
GO:0000992,POLR3A
GO:0000992,POLR3B
GO:0000992,POLR3C
GO:0000992,POLR3D
GO:0000992,POLR3E
GO:0000992,POLR3F
GO:0000992,POLR3G
GO:0000992,POLR3GL
GO:0000992,POLR3H
GO:0000992,POLR3K
GO:0000993,CCAR2
GO:0000993,CDC73
GO:0000993,CTR9
GO:0000993,LEO1
GO:0000993,PAF1
GO:0000993,RTF1
GO:0000993,SKIC8
GO:0000993,ZNF326
GO:0000995,BDP1
GO:0000995,BRF1
GO:0000995,BRF2
GO:0000995,GTF3C1
GO:0000995,GTF3C2
GO:0000995,GTF3C3
GO:0000995,GTF3C4
GO:0000995,GTF3C5
GO:0000995,GTF3C6
GO:0000995,TBP
GO:0001006,BDP1
GO:0001006,BRF1
GO:0001006,BRF2
GO:0001006,SNAPC1
GO:0001006,SNAPC2
GO:0001006,SNAPC3
GO:0001006,SNAPC4
GO:0001006,SNAPC5
GO:0001006,TBP
GO:0001016,GTF3C1
GO:0001016,GTF3C2
GO:0001016,GTF3C3
GO:0001016,GTF3C4
GO:0001016,GTF3C5
GO:0001016,GTF3C6
GO:0001018,POLRMT
GO:0001018,TFAM
GO:0001018,TFB2M
GO:0001046,ACTB
GO:0001046,ACTL6A
GO:0001046,ACTR5
GO:0001046,ACTR8
GO:0001046,ATXN7
GO:0001046,ATXN7L3
GO:0001046,BPTF
GO:0001046,BRD8
GO:0001046,CHD3
GO:0001046,CHD4
GO:0001046,DMAP1
GO:0001046,DR1
GO:0001046,ENY2
GO:0001046,EP400
GO:0001046,EPC1
GO:0001046,EPC2
GO:0001046,FOXP1
GO:0001046,FOXP2
GO:0001046,FOXP3
GO:0001046,FOXP4
GO:0001046,GATAD2A
GO:0001046,GATAD2B
GO:0001046,HCFC1
GO:0001046,HDAC1
GO:0001046,HDAC2
GO:0001046,ING3
GO:0001046,ING4
GO:0001046,ING5
GO:0001046,INO80
GO:0001046,INO80B
GO:0001046,INO80C
GO:0001046,INO80D
GO:0001046,INO80E
GO:0001046,JADE1
GO:0001046,JADE2
GO:0001046,JADE3
GO:0001046,KANSL1
GO:0001046,KANSL2
GO:0001046,KANSL3
GO:0001046,KAT14
GO:0001046,KAT2A
GO:0001046,KAT2B
GO:0001046,KAT5
GO:0001046,KAT7
GO:0001046,KAT8
GO:0001046,MBD2
GO:0001046,MBD3
GO:0001046,MBIP
GO:0001046,MBTD1
GO:0001046,MCRS1
GO:0001046,MEAF6
GO:0001046,MORF4L1
GO:0001046,MORF4L2
GO:0001046,MRGBP
GO:0001046,MTA1
GO:0001046,MTA2
GO:0001046,MTA3
GO:0001046,NFRKB
GO:0001046,OGT
GO:0001046,PHF20
GO:0001046,RBBP4
GO:0001046,RBBP7
GO:0001046,RUVBL1
GO:0001046,RUVBL2
GO:0001046,SGF29
GO:0001046,SMARCA1
GO:0001046,SUPT3
GO:0001046,SUPT3H
GO:0001046,TADA2A
GO:0001046,TADA3
GO:0001046,TAF10
GO:0001046,TAF12
GO:0001046,TAF2
GO:0001046,TAF4
GO:0001046,TAF5
GO:0001046,TAF5L
GO:0001046,TAF6
GO:0001046,TAF7
GO:0001046,TAF9
GO:0001046,TFPT
GO:0001046,TRRAP
GO:0001046,UCHL5
GO:0001046,USP22
GO:0001046,VPS72
GO:0001046,WDR5
GO:0001046,YEATS2
GO:0001046,YEATS4
GO:0001046,YY1
GO:0001046,ZZZ3
GO:0001054,POLR1A
GO:0001054,POLR1B
GO:0001054,POLR1C
GO:0001054,POLR1D
GO:0001054,POLR1E
GO:0001054,POLR1F
GO:0001054,POLR1G
GO:0001054,POLR1H
GO:0001054,POLR2E
GO:0001054,POLR2F
GO:0001054,POLR2H
GO:0001054,POLR2K
GO:0001054,POLR2L
GO:0001163,BAZ1B
GO:0001163,BAZ2A
GO:0001163,DDX21
GO:0001163,DEK
GO:0001163,ERCC6
GO:0001163,MYBBP1A
GO:0001163,POLR1A
GO:0001163,POLR1B
GO:0001163,POLR1C
GO:0001163,POLR1D
GO:0001163,POLR1E
GO:0001163,POLR1F
GO:0001163,POLR1G
GO:0001163,POLR1H
GO:0001163,POLR2E
GO:0001163,POLR2F
GO:0001163,POLR2H
GO:0001163,POLR2K
GO:0001163,POLR2L
GO:0001163,SF3B1
GO:0001163,SMARCA5
GO:0001223,ATXN7
GO:0001223,ATXN7L3
GO:0001223,ENY2
GO:0001223,KAT2A
GO:0001223,KAT2B
GO:0001223,SF3B3
GO:0001223,SF3B5
GO:0001223,SGF29
GO:0001223,SUPT20
GO:0001223,SUPT20H
GO:0001223,SUPT3
GO:0001223,SUPT3H
GO:0001223,SUPT7L
GO:0001223,TADA1
GO:0001223,TADA2B
GO:0001223,TADA3
GO:0001223,TAF10
GO:0001223,TAF12
GO:0001223,TAF5L
GO:0001223,TAF6L
GO:0001223,TAF9
GO:0001223,TRRAP
GO:0001223,USP22
GO:0001227,ATF2
GO:0001227,ATF3
GO:0001227,BACH1
GO:0001227,BACH2
GO:0001227,CEBPA
GO:0001227,CEBPB
GO:0001227,DDIT3
GO:0001227,GMNN
GO:0001227,HOXC9
GO:0001227,HOXD10
GO:0001227,IL37
GO:0001227,JDP2
GO:0001227,MAF
GO:0001227,MAFB
GO:0001227,MAFF
GO:0001227,MAFG
GO:0001227,MAFK
GO:0001227,MAX
GO:0001227,MGA
GO:0001227,MLX
GO:0001227,MNT
GO:0001227,MXD1
GO:0001227,MXD3
GO:0001227,MXD4
GO:0001227,MXI1
GO:0001227,SMAD3
GO:0001228,ATF1
GO:0001228,ATF3
GO:0001228,ATF4
GO:0001228,CEBPA
GO:0001228,CEBPB
GO:0001228,CREB1
GO:0001228,CREBZF
GO:0001228,CTNNB1
GO:0001228,FOS
GO:0001228,FOXM1
GO:0001228,IRF9
GO:0001228,JUN
GO:0001228,LEF1
GO:0001228,LIN37
GO:0001228,LIN52
GO:0001228,LIN54
GO:0001228,LIN9
GO:0001228,MAML1
GO:0001228,MLX
GO:0001228,MLXIP
GO:0001228,MLXIPL
GO:0001228,MYB
GO:0001228,MYBL2
GO:0001228,NFATC2
GO:0001228,NFYA
GO:0001228,NFYB
GO:0001228,NFYC
GO:0001228,NOTCH1
GO:0001228,RBBP4
GO:0001228,RBPJ
GO:0001228,RFX5
GO:0001228,RFXANK
GO:0001228,RFXAP
GO:0001228,STAT1
GO:0001228,STAT2
GO:0001228,TEAD1
GO:0001228,YAP1
GO:0001401,MTX1
GO:0001401,MTX2
GO:0001401,SAMM50
GO:0001508,KCND2
GO:0001508,KCNIP2
GO:0001510,METTL14
GO:0001510,METTL3
GO:0001510,THUMPD2
GO:0001510,TRMT11
GO:0001510,TRMT112
GO:0001518,NALCN
GO:0001518,NALF1
GO:0001518,SCN10A
GO:0001518,SCN11A
GO:0001518,SCN1A
GO:0001518,SCN1B
GO:0001518,SCN2A
GO:0001518,SCN2B
GO:0001518,SCN3A
GO:0001518,SCN3B
GO:0001518,SCN4A
GO:0001518,SCN4B
GO:0001518,SCN5A
GO:0001518,SCN8A
GO:0001518,SCN9A
GO:0001518,UNC79
GO:0001518,UNC80
GO:0001525,VEGFA
GO:0001530,LY96
GO:0001530,TLR4
GO:0001532,IL21
GO:0001532,IL21R
GO:0001532,IL2RG
GO:0001534,CFAP206
GO:0001534,CYB5D1
GO:0001534,DNAJB13
GO:0001534,DYDC1
GO:0001534,DYNLL2
GO:0001534,IQUB
GO:0001534,NME5
GO:0001534,ROPN1L
GO:0001534,RSPH1
GO:0001534,RSPH14
GO:0001534,RSPH3
GO:0001534,RSPH3A
GO:0001534,RSPH3B
GO:0001534,RSPH4A
GO:0001534,RSPH6A
GO:0001534,RSPH9
GO:0001540,COL25A1
GO:0001558,IL17B
GO:0001558,IL17RA
GO:0001558,IL17RB
GO:0001558,ING4
GO:0001558,ING5
GO:0001558,JADE1
GO:0001558,JADE2
GO:0001558,JADE3
GO:0001558,KAT7
GO:0001558,MEAF6
GO:0001558,TNC
GO:0001558,TRAF3IP2
GO:0001569,VEGFA
GO:0001570,VEGFA
GO:0001605,CALCRL
GO:0001635,CALCRL
GO:0001680,HSD17B10
GO:0001680,TRMT10C
GO:0001680,TRNT1
GO:0001682,POP1
GO:0001682,POP4
GO:0001682,POP5
GO:0001682,POP7
GO:0001682,RPP14
GO:0001682,RPP21
GO:0001682,RPP25
GO:0001682,RPP30
GO:0001682,RPP38
GO:0001682,RPP40
GO:0001732,EIF3A
GO:0001732,EIF3B
GO:0001732,EIF3C
GO:0001732,EIF3CL
GO:0001732,EIF3D
GO:0001732,EIF3E
GO:0001732,EIF3F
GO:0001732,EIF3G
GO:0001732,EIF3H
GO:0001732,EIF3I
GO:0001732,EIF3J
GO:0001732,EIF3K
GO:0001732,EIF3L
GO:0001732,EIF3M
GO:0001734A methyltransferase activity),METTL14
GO:0001734A methyltransferase activity),METTL3
GO:0001736,FUZ
GO:0001736,INTU
GO:0001736,WDPCP
GO:0001776,IL2RG
GO:0001778,CHMP1A
GO:0001778,CHMP1B
GO:0001778,CHMP1B2
GO:0001778,CHMP2A
GO:0001778,CHMP2B
GO:0001778,CHMP3
GO:0001778,CHMP4A
GO:0001778,CHMP4B
GO:0001778,CHMP4C
GO:0001778,CHMP5
GO:0001778,CHMP6
GO:0001778,CHMP7
GO:0001778,RNF103-CHMP3
GO:0001778,VPS4A
GO:0001778,VPS4B
GO:0001822,ITGA8
GO:0001822,ITGB1
GO:0001843,CECR2
GO:0001843,SMARCA1
GO:0001843,SMARCA5
GO:0001844,BAX
GO:0001867,COLEC10
GO:0001867,COLEC11
GO:0001867,FCN1
GO:0001867,FCN2
GO:0001867,FCN3
GO:0001867,MBL2
GO:0001920,LDLR
GO:0001934,AURKB
GO:0001934,BIRC5
GO:0001934,CDCA8
GO:0001934,INCENP
GO:0001934,RELN
GO:0001938,VEGFA
GO:0001960,IL11
GO:0001960,IL6
GO:0001968,COMP
GO:0001968,THBS1
GO:0001968,THBS2
GO:0001968,THBS3
GO:0001968,THBS4
GO:0001972,NCOA1
GO:0001972,NCOA2
GO:0001972,NR1H2
GO:0001972,NR1H3
GO:0001972,RARA
GO:0001972,RXRA
GO:0001972,RXRB
GO:0002009,TNC
GO:0002027,RYR2
GO:0002039,ATXN7
GO:0002039,ATXN7L3
GO:0002039,ENY2
GO:0002039,KAT2A
GO:0002039,KAT2B
GO:0002039,SF3B3
GO:0002039,SF3B5
GO:0002039,SGF29
GO:0002039,SUPT20
GO:0002039,SUPT20H
GO:0002039,SUPT3
GO:0002039,SUPT3H
GO:0002039,SUPT7L
GO:0002039,TADA1
GO:0002039,TADA2B
GO:0002039,TADA3
GO:0002039,TAF10
GO:0002039,TAF12
GO:0002039,TAF5L
GO:0002039,TAF6L
GO:0002039,TAF9
GO:0002039,TRRAP
GO:0002039,USP22
GO:0002091,ANXA2
GO:0002091,PCSK9
GO:0002098,ALKBH8
GO:0002098,ELP1
GO:0002098,ELP2
GO:0002098,ELP3
GO:0002098,ELP4
GO:0002098,ELP5
GO:0002098,ELP6
GO:0002098,TRMT112
GO:0002114,IL1RAP
GO:0002114,IL1RL1
GO:0002114,IL33
GO:0002133,PKD1
GO:0002133,PKD2
GO:0002141,ADGRV1
GO:0002141,PDZD7
GO:0002141,USH2A
GO:0002141,WHRN
GO:0002157,RXRA
GO:0002157,THRB
GO:0002181,FAU
GO:0002181,GM15501
GO:0002181,RACK1
GO:0002181,RPL10
GO:0002181,RPL10A
GO:0002181,RPL10L
GO:0002181,RPL11
GO:0002181,RPL12
GO:0002181,RPL13
GO:0002181,RPL13A
GO:0002181,RPL14
GO:0002181,RPL15
GO:0002181,RPL17
GO:0002181,RPL18
GO:0002181,RPL18A
GO:0002181,RPL19
GO:0002181,RPL21
GO:0002181,RPL23
GO:0002181,RPL23A
GO:0002181,RPL24
GO:0002181,RPL26
GO:0002181,RPL27
GO:0002181,RPL27A
GO:0002181,RPL28
GO:0002181,RPL29
GO:0002181,RPL3
GO:0002181,RPL30
GO:0002181,RPL31
GO:0002181,RPL32
GO:0002181,RPL34
GO:0002181,RPL34-PS1
GO:0002181,RPL35
GO:0002181,RPL35A
GO:0002181,RPL36
GO:0002181,RPL36A
GO:0002181,RPL36AL
GO:0002181,RPL37
GO:0002181,RPL37A
GO:0002181,RPL37RT
GO:0002181,RPL38
GO:0002181,RPL39
GO:0002181,RPL39L
GO:0002181,RPL3L
GO:0002181,RPL4
GO:0002181,RPL41
GO:0002181,RPL5
GO:0002181,RPL6
GO:0002181,RPL7
GO:0002181,RPL7A
GO:0002181,RPL8
GO:0002181,RPL9
GO:0002181,RPLP0
GO:0002181,RPLP1
GO:0002181,RPLP2
GO:0002181,RPS10
GO:0002181,RPS11
GO:0002181,RPS12
GO:0002181,RPS13
GO:0002181,RPS14
GO:0002181,RPS15
GO:0002181,RPS15A
GO:0002181,RPS16
GO:0002181,RPS17
GO:0002181,RPS18
GO:0002181,RPS19
GO:0002181,RPS2
GO:0002181,RPS20
GO:0002181,RPS21
GO:0002181,RPS23
GO:0002181,RPS24
GO:0002181,RPS25
GO:0002181,RPS26
GO:0002181,RPS27A
GO:0002181,RPS28
GO:0002181,RPS29
GO:0002181,RPS3
GO:0002181,RPS3A
GO:0002181,RPS3A1
GO:0002181,RPS4X
GO:0002181,RPS5
GO:0002181,RPS6
GO:0002181,RPS7
GO:0002181,RPS8
GO:0002181,RPS9
GO:0002181,RPSA
GO:0002181,UBA52
GO:0002191,MIF4GD
GO:0002191,NCBP1
GO:0002191,NCBP2
GO:0002191,SLBP
GO:0002208,MAD2L2
GO:0002208,SHLD1
GO:0002208,SHLD2
GO:0002208,SHLD3
GO:0002218,STING1
GO:0002221,AIM2
GO:0002221,CASP1
GO:0002221,MEFV
GO:0002221,NAIP
GO:0002221,NLRC4
GO:0002221,NLRP1
GO:0002221,NLRP1A
GO:0002221,NLRP1B
GO:0002221,NLRP3
GO:0002221,PYCARD
GO:0002224,IRAK1
GO:0002224,IRAK2
GO:0002224,IRAK4
GO:0002224,LY96
GO:0002224,MYD88
GO:0002224,TLR1
GO:0002224,TLR10
GO:0002224,TLR2
GO:0002224,TLR4
GO:0002250,CD247
GO:0002250,CD3D
GO:0002250,CD3E
GO:0002250,CD3G
GO:0002250,CD8A
GO:0002250,CD8B
GO:0002250,CD8B1
GO:0002282,IL1RAP
GO:0002376,PSMA1
GO:0002376,PSMA2
GO:0002376,PSMA3
GO:0002376,PSMA4
GO:0002376,PSMA5
GO:0002376,PSMA6
GO:0002376,PSMA7
GO:0002376,PSMB1
GO:0002376,PSMB10
GO:0002376,PSMB2
GO:0002376,PSMB3
GO:0002376,PSMB4
GO:0002376,PSMB8
GO:0002376,PSMB9
GO:0002387,ITGA4
GO:0002387,ITGB7
GO:0002474,ERAP1
GO:0002474,ERAP2
GO:0002502,PDIA3
GO:0002502,TAPBP
GO:0002725,BTLA
GO:0002725,TNFRSF14
GO:0002752,COLEC10
GO:0002752,COLEC11
GO:0002752,FCN1
GO:0002752,FCN2
GO:0002752,FCN3
GO:0002752,MBL2
GO:0002755,IRAK1
GO:0002755,IRAK2
GO:0002755,IRAK4
GO:0002755,MYD88
GO:0002755,TLR4
GO:0002755,TLR6
GO:0002768,BTLA
GO:0002768,TNFRSF14
GO:0002826,IL12RB2
GO:0002826,IL18
GO:0002826,IL18BP
GO:0002826,IL27RA
GO:0002826,IL6ST
GO:0002834,CALM1
GO:0002834,CALM2
GO:0002834,CALM3
GO:0002834,DAPK1
GO:0002846,BTLA
GO:0002846,TNFRSF14
GO:0002944,CCNK
GO:0002944,CDK12
GO:0002945,CCNK
GO:0002945,CDK13
GO:0002947,BIRC2
GO:0002947,BIRC3
GO:0002947,LTA
GO:0002947,LTB
GO:0002947,LTBR
GO:0002947,RIPK1
GO:0002947,TNFRSF14
GO:0002947,TNFRSF1A
GO:0002947,TNFRSF1B
GO:0002947,TNFSF14
GO:0002947,TRADD
GO:0002947,TRAF2
GO:0002947,TRAF5
GO:0003009,TCAP
GO:0003009,TTN
GO:0003158,CCM2
GO:0003158,KRIT1
GO:0003158,PDCD10
GO:0003254,HCN1
GO:0003254,HCN2
GO:0003254,HCN3
GO:0003254,HCN4
GO:0003300,RYR2
GO:0003341,CCDC65
GO:0003341,CFAP206
GO:0003341,CLXN
GO:0003341,CYB5D1
GO:0003341,DNAJB13
GO:0003341,DRC1
GO:0003341,DRC3
GO:0003341,DRC7
GO:0003341,DYDC1
GO:0003341,DYNLL2
GO:0003341,EFCAB2
GO:0003341,FBXL13
GO:0003341,GAS8
GO:0003341,IQCA1
GO:0003341,IQCD
GO:0003341,IQCG
GO:0003341,IQUB
GO:0003341,NME5
GO:0003341,ODAD1
GO:0003341,ODAD2
GO:0003341,ODAD3
GO:0003341,ODAD4
GO:0003341,ROPN1L
GO:0003341,RSPH1
GO:0003341,RSPH14
GO:0003341,RSPH3
GO:0003341,RSPH3A
GO:0003341,RSPH3B
GO:0003341,RSPH4A
GO:0003341,RSPH6A
GO:0003341,RSPH9
GO:0003341,TCTE1
GO:0003677,CHD3
GO:0003677,CHD4
GO:0003677,COLEC10
GO:0003677,COLEC11
GO:0003677,FCN2
GO:0003677,GATAD2A
GO:0003677,GATAD2B
GO:0003677,H2AC11
GO:0003677,H2AC13
GO:0003677,H2AC15
GO:0003677,H2AC16
GO:0003677,H2AC17
GO:0003677,H2AC4
GO:0003677,H2AC6
GO:0003677,H2AC8
GO:0003677,H2BC10
GO:0003677,H2BC11
GO:0003677,H2BC12
GO:0003677,H2BC4
GO:0003677,H2BC6
GO:0003677,H2BC7
GO:0003677,H2BC8
GO:0003677,H3C1
GO:0003677,H3C10
GO:0003677,H3C11
GO:0003677,H3C12
GO:0003677,H3C2
GO:0003677,H3C3
GO:0003677,H3C4
GO:0003677,H3C6
GO:0003677,H3C7
GO:0003677,H3C8
GO:0003677,H4C1
GO:0003677,H4C11
GO:0003677,H4C12
GO:0003677,H4C13
GO:0003677,H4C14
GO:0003677,H4C15
GO:0003677,H4C16
GO:0003677,H4C2
GO:0003677,H4C3
GO:0003677,H4C4
GO:0003677,H4C5
GO:0003677,H4C6
GO:0003677,H4C8
GO:0003677,H4C9
GO:0003677,HDAC1
GO:0003677,HDAC2
GO:0003677,IL1A
GO:0003677,IL1RAP
GO:0003677,ING4
GO:0003677,ING5
GO:0003677,JADE1
GO:0003677,JADE2
GO:0003677,JADE3
GO:0003677,KAT7
GO:0003677,MBD3
GO:0003677,MEAF6
GO:0003677,MTA1
GO:0003677,MTA2
GO:0003677,MTA3
GO:0003677,PCNA
GO:0003677,POLG
GO:0003677,POLG2
GO:0003677,RBBP4
GO:0003677,RBBP7
GO:0003677,RFX5
GO:0003677,RFXANK
GO:0003677,RFXAP
GO:0003677,SSRP1
GO:0003677,SUPT16
GO:0003677,SUPT16H
